student_id,cohort,application_date,efc_dollars,need_index,eligible_flag
S201600266,2016,2016-03-18,2596,0.382,1
S201600267,2016,2016-02-24,6885,1.012,1
S201600268,2016,2016-03-24,12326,1.813,1
S201600269,2016,2016-04-16,6360,0.935,1
S201600270,2016,2016-03-19,7540,1.109,1
S201600271,2016,2016-02-21,1489,0.219,1
S201600272,2016,2016-04-06,0,0.1,1
S201600273,2016,2016-04-20,13051,1.919,1
S201600274,2016,2016-04-07,16291,2.396,1
S201600275,2016,2016-04-13,0,0.1,1
S201600276,2016,2016-04-08,15770,2.319,1
S201600277,2016,2016-02-22,12252,1.802,1
S201600278,2016,2016-04-19,4636,0.682,1
S201600279,2016,2016-03-24,3999,0.588,1
S201600280,2016,2016-04-02,9059,1.332,1
S201600281,2016,2016-03-12,13958,2.053,1
S201600282,2016,2016-02-10,20369,2.995,1
S201600283,2016,2016-02-24,7523,1.106,1
S201600284,2016,2016-02-07,9451,1.39,1
S201600285,2016,2016-04-18,16057,2.361,1
S201600286,2016,2016-04-09,25363,3.73,0
S201600287,2016,2016-02-27,11513,1.693,1
S201600288,2016,2016-04-17,4248,0.625,1
S201600289,2016,2016-04-11,3066,0.451,1
S201600290,2016,2016-02-03,13308,1.957,1
S201600291,2016,2016-03-07,14444,2.124,1
S201600292,2016,2016-02-22,5842,0.859,1
S201600293,2016,2016-02-24,7697,1.132,1
S201600294,2016,2016-03-27,6704,0.986,1
S201600295,2016,2016-02-22,719,0.106,1
S201600296,2016,2016-02-12,13045,1.918,1
S201600297,2016,2016-04-13,12991,1.91,1
S201600298,2016,2016-03-27,8754,1.287,1
S201600299,2016,2016-02-25,17521,2.577,1
S201600300,2016,2016-03-19,8591,1.263,1
S201600301,2016,2016-03-26,929,0.137,1
S201600302,2016,2016-04-26,17917,2.635,1
S201600303,2016,2016-02-13,8538,1.256,1
S201600304,2016,2016-02-07,13114,1.929,1
S201600305,2016,2016-03-07,11704,1.721,1
S201600306,2016,2016-02-03,8961,1.318,1
S201600307,2016,2016-04-07,30039,4.418,0
S201600308,2016,2016-03-13,28895,4.249,0
S201600309,2016,2016-04-14,21115,3.105,0
S201600310,2016,2016-02-14,2573,0.378,1
S201600311,2016,2016-03-27,17830,2.622,1
S201600312,2016,2016-03-23,12058,1.773,1
S201600313,2016,2016-03-12,2427,0.357,1
S201600314,2016,2016-03-01,7247,1.066,1
S201600315,2016,2016-03-17,5475,0.805,1
S201600316,2016,2016-02-19,16593,2.44,1
S201600317,2016,2016-04-07,12858,1.891,1
S201600318,2016,2016-04-26,14728,2.166,1
S201600319,2016,2016-02-20,9041,1.33,1
S201600320,2016,2016-03-07,10110,1.487,1
S201600321,2016,2016-03-03,23798,3.5,0
S201600322,2016,2016-04-03,12736,1.873,1
S201600323,2016,2016-03-10,11763,1.73,1
S201600324,2016,2016-02-04,15854,2.331,1
S201600325,2016,2016-03-27,16376,2.408,1
S201600326,2016,2016-04-18,17379,2.556,1
S201600327,2016,2016-02-02,3458,0.509,1
S201600328,2016,2016-04-02,10248,1.507,1
S201600329,2016,2016-03-22,3315,0.488,1
S201600330,2016,2016-03-02,14278,2.1,1
S201600331,2016,2016-02-13,13639,2.006,1
S201600332,2016,2016-02-13,16588,2.439,1
S201600333,2016,2016-03-05,8567,1.26,1
S201600334,2016,2016-02-01,16416,2.414,1
S201600335,2016,2016-04-22,133,0.1,1
S201600336,2016,2016-03-17,13559,1.994,1
S201600337,2016,2016-02-07,7687,1.13,1
S201600338,2016,2016-04-10,7007,1.03,1
S201600339,2016,2016-02-09,9865,1.451,1
S201600340,2016,2016-02-17,4218,0.62,1
S201600341,2016,2016-03-19,15685,2.307,1
S201600342,2016,2016-02-14,4724,0.695,1
S201600343,2016,2016-03-13,28204,4.148,0
S201600344,2016,2016-03-16,11107,1.633,1
S201600345,2016,2016-03-21,12155,1.788,1
S201600346,2016,2016-04-04,16850,2.478,1
S201600347,2016,2016-02-05,15191,2.234,1
S201600348,2016,2016-02-03,19609,2.884,1
S201600349,2016,2016-03-20,21506,3.163,0
S201600350,2016,2016-03-23,2882,0.424,1
S201600351,2016,2016-03-20,2445,0.36,1
S201600352,2016,2016-03-22,13698,2.014,1
S201600353,2016,2016-02-25,21203,3.118,0
S201600354,2016,2016-02-03,827,0.122,1
S201600355,2016,2016-03-22,15504,2.28,1
S201600356,2016,2016-04-24,10051,1.478,1
S201600357,2016,2016-04-06,14087,2.072,1
S201600358,2016,2016-03-04,1922,0.283,1
S201600359,2016,2016-04-01,9593,1.411,1
S201600360,2016,2016-03-07,1524,0.224,1
S201600361,2016,2016-03-27,18447,2.713,1
S201600362,2016,2016-03-26,18237,2.682,1
S201600363,2016,2016-02-26,1881,0.277,1
S201600364,2016,2016-03-14,2436,0.358,1
S201600365,2016,2016-03-15,16900,2.485,1
S201600366,2016,2016-04-25,10989,1.616,1
S201600367,2016,2016-03-25,4652,0.684,1
S201600368,2016,2016-04-12,12026,1.769,1
S201600369,2016,2016-02-14,4914,0.723,1
S201600370,2016,2016-02-08,5646,0.83,1
S201600371,2016,2016-03-08,3441,0.506,1
S201600372,2016,2016-02-02,1901,0.28,1
S201600373,2016,2016-04-20,21116,3.105,0
S201600374,2016,2016-02-06,14287,2.101,1
S201600375,2016,2016-04-17,0,0.1,1
S201600376,2016,2016-04-17,8715,1.282,1
S201600377,2016,2016-03-09,4675,0.688,1
S201600378,2016,2016-03-07,0,0.1,1
S201600379,2016,2016-04-03,6280,0.924,1
S201600380,2016,2016-04-21,7439,1.094,1
S201600381,2016,2016-04-13,17267,2.539,1
S201600382,2016,2016-03-10,0,0.1,1
S201600383,2016,2016-03-20,5843,0.859,1
S201600384,2016,2016-03-07,13345,1.962,1
S201600385,2016,2016-02-12,11081,1.63,1
S201600386,2016,2016-02-01,15502,2.28,1
S201600387,2016,2016-03-15,8637,1.27,1
S201600388,2016,2016-02-04,1576,0.232,1
S201600389,2016,2016-02-13,6218,0.914,1
S201600390,2016,2016-02-21,384,0.1,1
S201600391,2016,2016-03-05,8319,1.223,1
S201600392,2016,2016-04-01,17252,2.537,1
S201600393,2016,2016-02-20,0,0.1,1
S201600394,2016,2016-03-08,0,0.1,1
S201600395,2016,2016-04-22,9591,1.41,1
S201600396,2016,2016-04-04,10317,1.517,1
S201600397,2016,2016-03-22,9941,1.462,1
S201600398,2016,2016-02-25,0,0.1,1
S201600399,2016,2016-03-24,30407,4.472,0
S201600400,2016,2016-02-15,18751,2.758,1
S201600401,2016,2016-02-04,18597,2.735,1
S201600402,2016,2016-04-08,15268,2.245,1
S201600403,2016,2016-03-23,9001,1.324,1
S201600404,2016,2016-03-03,16185,2.38,1
S201600405,2016,2016-03-25,7239,1.065,1
S201600406,2016,2016-03-22,19764,2.906,1
S201600407,2016,2016-04-03,2799,0.412,1
S201600408,2016,2016-03-09,0,0.1,1
S201600409,2016,2016-02-24,1531,0.225,1
S201600410,2016,2016-03-21,0,0.1,1
S201600411,2016,2016-03-03,12931,1.902,1
S201600412,2016,2016-02-26,11194,1.646,1
S201600413,2016,2016-04-11,3863,0.568,1
S201600414,2016,2016-04-08,0,0.1,1
S201600415,2016,2016-04-07,9095,1.338,1
S201600416,2016,2016-02-25,10875,1.599,1
S201600417,2016,2016-04-07,7980,1.174,1
S201600418,2016,2016-04-18,6317,0.929,1
S201600419,2016,2016-02-12,19546,2.874,1
S201600420,2016,2016-03-14,13819,2.032,1
S201600421,2016,2016-04-16,0,0.1,1
S201600422,2016,2016-04-04,2718,0.4,1
S201600423,2016,2016-02-08,18448,2.713,1
S201600424,2016,2016-02-13,26180,3.85,0
S201600425,2016,2016-02-23,0,0.1,1
S201600426,2016,2016-04-27,0,0.1,1
S201600427,2016,2016-02-12,14336,2.108,1
S201600428,2016,2016-02-26,19165,2.818,1
S201600429,2016,2016-04-09,12446,1.83,1
S201600430,2016,2016-02-04,6306,0.927,1
S201600431,2016,2016-04-15,28068,4.128,0
S201600432,2016,2016-03-21,6650,0.978,1
S201600433,2016,2016-03-01,289,0.1,1
S201600434,2016,2016-02-04,14419,2.12,1
S201600435,2016,2016-04-25,6883,1.012,1
S201600436,2016,2016-04-09,13509,1.987,1
S201600437,2016,2016-04-02,19909,2.928,1
S201600438,2016,2016-02-06,14263,2.098,1
S201600439,2016,2016-03-08,2771,0.408,1
S201600440,2016,2016-04-04,4055,0.596,1
S201600441,2016,2016-04-04,14060,2.068,1
S201600442,2016,2016-03-18,0,0.1,1
S201600443,2016,2016-03-01,16486,2.424,1
S201600444,2016,2016-03-24,16554,2.434,1
S201600445,2016,2016-04-11,13974,2.055,1
S201600446,2016,2016-03-10,10616,1.561,1
S201600447,2016,2016-03-12,23352,3.434,0
S201600448,2016,2016-04-17,5568,0.819,1
S201600449,2016,2016-04-11,15696,2.308,1
S201600450,2016,2016-03-04,1991,0.293,1
S201600451,2016,2016-04-13,11939,1.756,1
S201600452,2016,2016-02-13,10850,1.596,1
S201600453,2016,2016-04-10,7201,1.059,1
S201600454,2016,2016-04-11,3624,0.533,1
S201600455,2016,2016-04-07,0,0.1,1
S201600456,2016,2016-02-26,11250,1.654,1
S201600457,2016,2016-02-07,12677,1.864,1
S201600458,2016,2016-02-16,6443,0.948,1
S201600459,2016,2016-03-01,13181,1.938,1
S201600460,2016,2016-03-13,0,0.1,1
S201600461,2016,2016-04-27,10608,1.56,1
S201600462,2016,2016-03-27,14882,2.189,1
S201600463,2016,2016-02-04,8891,1.308,1
S201600464,2016,2016-04-23,6424,0.945,1
S201600465,2016,2016-03-24,20484,3.012,0
S201600466,2016,2016-02-24,4338,0.638,1
S201600467,2016,2016-03-15,3229,0.475,1
S201600468,2016,2016-04-01,18563,2.73,1
S201600469,2016,2016-03-04,10538,1.55,1
S201600470,2016,2016-03-13,16254,2.39,1
S201600471,2016,2016-02-01,6482,0.953,1
S201600472,2016,2016-03-13,6545,0.962,1
S201600473,2016,2016-03-09,0,0.1,1
S201600474,2016,2016-02-09,9228,1.357,1
S201600475,2016,2016-04-03,4284,0.63,1
S201600476,2016,2016-03-02,0,0.1,1
S201600477,2016,2016-03-21,9033,1.328,1
S201600478,2016,2016-02-06,10232,1.505,1
S201600479,2016,2016-03-06,10818,1.591,1
S201600480,2016,2016-04-22,12897,1.897,1
S201600481,2016,2016-02-19,8155,1.199,1
S201600482,2016,2016-02-05,16355,2.405,1
S201600483,2016,2016-03-11,11924,1.754,1
S201600484,2016,2016-04-23,3596,0.529,1
S201600485,2016,2016-02-24,20074,2.952,1
S201600486,2016,2016-03-02,21767,3.201,0
S201600487,2016,2016-04-26,5433,0.799,1
S201600488,2016,2016-03-21,5704,0.839,1
S201600489,2016,2016-04-20,6628,0.975,1
S201600490,2016,2016-04-25,3342,0.491,1
S201600491,2016,2016-02-09,15921,2.341,1
S201600492,2016,2016-03-13,3590,0.528,1
S201600493,2016,2016-04-22,16094,2.367,1
S201600494,2016,2016-04-09,14925,2.195,1
S201600495,2016,2016-04-04,3715,0.546,1
S201600496,2016,2016-04-22,5475,0.805,1
S201600497,2016,2016-02-22,13130,1.931,1
S201600498,2016,2016-04-13,17568,2.584,1
S201600499,2016,2016-04-18,19025,2.798,1
S201600500,2016,2016-04-08,4823,0.709,1
S201600501,2016,2016-03-23,19369,2.848,1
S201600502,2016,2016-03-25,24018,3.532,0
S201600503,2016,2016-03-10,15453,2.272,1
S201600504,2016,2016-03-24,0,0.1,1
S201600505,2016,2016-03-24,7984,1.174,1
S201600506,2016,2016-02-23,11773,1.731,1
S201600507,2016,2016-02-20,4726,0.695,1
S201600508,2016,2016-04-09,15672,2.305,1
S201600509,2016,2016-04-14,15302,2.25,1
S201600510,2016,2016-02-05,13449,1.978,1
S201600511,2016,2016-04-04,1215,0.179,1
S201600512,2016,2016-04-09,6163,0.906,1
S201600513,2016,2016-02-02,18557,2.729,1
S201600514,2016,2016-02-01,9847,1.448,1
S201600515,2016,2016-04-03,0,0.1,1
S201600516,2016,2016-02-07,246,0.1,1
S201600517,2016,2016-03-17,11932,1.755,1
S201600518,2016,2016-03-14,0,0.1,1
S201600519,2016,2016-03-03,16680,2.453,1
S201600520,2016,2016-04-02,2198,0.323,1
S201600521,2016,2016-03-18,5820,0.856,1
S201600522,2016,2016-03-23,8942,1.315,1
S201600523,2016,2016-02-04,7023,1.033,1
S201600524,2016,2016-04-27,13589,1.998,1
S201600525,2016,2016-02-07,9906,1.457,1
S201600526,2016,2016-04-09,10468,1.539,1
S201600527,2016,2016-04-09,4423,0.65,1
S201600528,2016,2016-02-25,15823,2.327,1
S201600529,2016,2016-03-21,0,0.1,1
S201600530,2016,2016-04-25,20178,2.967,1
S201600531,2016,2016-03-10,11681,1.718,1
S201600532,2016,2016-04-02,13238,1.947,1
S201600533,2016,2016-04-08,1106,0.163,1
S201600534,2016,2016-04-12,6213,0.914,1
S201600535,2016,2016-04-12,22058,3.244,0
S201600536,2016,2016-04-24,10562,1.553,1
S201600537,2016,2016-04-26,6251,0.919,1
S201600538,2016,2016-02-12,10567,1.554,1
S201600539,2016,2016-04-05,0,0.1,1
S201600540,2016,2016-04-25,14193,2.087,1
S201600541,2016,2016-02-05,7822,1.15,1
S201600542,2016,2016-04-08,339,0.1,1
S201600543,2016,2016-04-06,16587,2.439,1
S201600544,2016,2016-02-10,13086,1.924,1
S201600545,2016,2016-04-07,7230,1.063,1
S201600546,2016,2016-04-04,12700,1.868,1
S201600547,2016,2016-04-08,12018,1.767,1
S201600548,2016,2016-03-20,13707,2.016,1
S201600549,2016,2016-02-13,11874,1.746,1
S201600550,2016,2016-03-25,5791,0.852,1
S201600551,2016,2016-03-04,24974,3.673,0
S201600552,2016,2016-02-02,3082,0.453,1
S201600553,2016,2016-04-23,3799,0.559,1
S201600554,2016,2016-02-08,9621,1.415,1
S201600555,2016,2016-04-06,0,0.1,1
S201600556,2016,2016-03-11,22864,3.362,0
S201600557,2016,2016-03-07,15030,2.21,1
S201600558,2016,2016-03-03,3340,0.491,1
S201600559,2016,2016-04-17,0,0.1,1
S201600560,2016,2016-04-18,10626,1.563,1
S201600561,2016,2016-04-10,13351,1.963,1
S201600562,2016,2016-03-13,6096,0.896,1
S201600563,2016,2016-03-03,8342,1.227,1
S201600564,2016,2016-04-06,3273,0.481,1
S201600565,2016,2016-03-08,19155,2.817,1
S201600566,2016,2016-03-23,13354,1.964,1
S201600567,2016,2016-03-23,0,0.1,1
S201600568,2016,2016-02-08,2211,0.325,1
S201600569,2016,2016-04-10,16216,2.385,1
S201600570,2016,2016-04-07,2465,0.362,1
S201600571,2016,2016-02-20,12942,1.903,1
S201600572,2016,2016-02-20,0,0.1,1
S201600573,2016,2016-02-25,13904,2.045,1
S201600574,2016,2016-03-10,13599,2.0,1
S201600575,2016,2016-02-24,0,0.1,1
S201600576,2016,2016-02-27,11224,1.651,1
S201600577,2016,2016-04-07,14725,2.165,1
S201600578,2016,2016-03-01,19047,2.801,1
S201600579,2016,2016-02-15,12854,1.89,1
S201600580,2016,2016-04-08,5605,0.824,1
S201600581,2016,2016-02-25,2980,0.438,1
S201600582,2016,2016-02-19,12738,1.873,1
S201600583,2016,2016-04-09,10087,1.483,1
S201600584,2016,2016-02-18,12304,1.809,1
S201600585,2016,2016-04-10,2428,0.357,1
S201600586,2016,2016-02-23,8246,1.213,1
S201600587,2016,2016-04-07,20635,3.035,0
S201600588,2016,2016-03-11,4299,0.632,1
S201600589,2016,2016-02-08,3335,0.49,1
S201600590,2016,2016-02-01,19818,2.914,1
S201600591,2016,2016-03-01,0,0.1,1
S201600592,2016,2016-03-11,9241,1.359,1
S201600593,2016,2016-02-01,17288,2.542,1
S201600594,2016,2016-04-09,1133,0.167,1
S201600595,2016,2016-03-21,8980,1.321,1
S201600596,2016,2016-04-22,6406,0.942,1
S201600597,2016,2016-03-07,13348,1.963,1
S201600598,2016,2016-03-22,8256,1.214,1
S201600599,2016,2016-04-25,6868,1.01,1
S201600600,2016,2016-02-08,12575,1.849,1
S201600601,2016,2016-04-04,16896,2.485,1
S201600602,2016,2016-03-03,0,0.1,1
S201600603,2016,2016-02-05,6083,0.895,1
S201600604,2016,2016-02-25,8730,1.284,1
S201600605,2016,2016-03-13,11660,1.715,1
S201600606,2016,2016-03-10,12260,1.803,1
S201600607,2016,2016-04-20,5807,0.854,1
S201600608,2016,2016-04-04,8090,1.19,1
S201600609,2016,2016-04-26,1498,0.22,1
S201600610,2016,2016-03-08,5229,0.769,1
S201600611,2016,2016-04-23,7229,1.063,1
S201600612,2016,2016-04-02,8515,1.252,1
S201600613,2016,2016-04-10,1942,0.286,1
S201600614,2016,2016-04-01,27429,4.034,0
S201600615,2016,2016-03-04,15574,2.29,1
S201600616,2016,2016-04-26,2331,0.343,1
S201600617,2016,2016-04-27,17309,2.545,1
S201600618,2016,2016-04-27,20613,3.031,0
S201600619,2016,2016-03-15,2518,0.37,1
S201600620,2016,2016-03-26,3011,0.443,1
S201600621,2016,2016-04-05,0,0.1,1
S201600622,2016,2016-03-08,18524,2.724,1
S201600623,2016,2016-02-16,1202,0.177,1
S201600624,2016,2016-03-14,8047,1.183,1
S201600625,2016,2016-04-27,13585,1.998,1
S201600626,2016,2016-04-13,10357,1.523,1
S201600627,2016,2016-03-24,19286,2.836,1
S201600628,2016,2016-02-01,856,0.126,1
S201600629,2016,2016-04-16,18884,2.777,1
S201600630,2016,2016-02-14,14714,2.164,1
S201600631,2016,2016-03-09,8185,1.204,1
S201600632,2016,2016-04-15,8764,1.289,1
S201600633,2016,2016-04-27,5544,0.815,1
S201600634,2016,2016-03-24,12516,1.841,1
S201600635,2016,2016-04-09,7226,1.063,1
S201600636,2016,2016-04-05,17395,2.558,1
S201600637,2016,2016-04-01,13143,1.933,1
S201600638,2016,2016-03-02,7355,1.082,1
S201600639,2016,2016-02-08,8535,1.255,1
S201600640,2016,2016-02-07,19403,2.853,1
S201600641,2016,2016-03-15,17319,2.547,1
S201600642,2016,2016-02-12,9677,1.423,1
S201600643,2016,2016-04-19,14101,2.074,1
S201600644,2016,2016-03-03,6207,0.913,1
S201600645,2016,2016-04-02,5222,0.768,1
S201600646,2016,2016-03-20,10837,1.594,1
S201600647,2016,2016-03-23,0,0.1,1
S201600648,2016,2016-04-22,20097,2.955,1
S201600649,2016,2016-02-02,7085,1.042,1
S201600650,2016,2016-04-07,11753,1.728,1
S201600651,2016,2016-03-24,22679,3.335,0
S201600652,2016,2016-04-17,12564,1.848,1
S201600653,2016,2016-03-21,14079,2.07,1
S201600654,2016,2016-04-27,8493,1.249,1
S201600655,2016,2016-02-01,5282,0.777,1
S201600656,2016,2016-02-01,10000,1.471,1
S201600657,2016,2016-02-06,4664,0.686,1
S201600658,2016,2016-02-22,0,0.1,1
S201600659,2016,2016-04-25,824,0.121,1
S201600660,2016,2016-03-13,15100,2.221,1
S201600661,2016,2016-03-15,15341,2.256,1
S201600662,2016,2016-02-08,15527,2.283,1
S201600663,2016,2016-04-10,12295,1.808,1
S201600664,2016,2016-02-24,2388,0.351,1
S201600665,2016,2016-04-24,11145,1.639,1
S201600666,2016,2016-02-10,0,0.1,1
S201600667,2016,2016-03-02,0,0.1,1
S201600668,2016,2016-03-12,12553,1.846,1
S201600669,2016,2016-02-05,11469,1.687,1
S201600670,2016,2016-03-25,18689,2.748,1
S201600671,2016,2016-02-04,6090,0.896,1
S201600672,2016,2016-02-15,10999,1.618,1
S201600673,2016,2016-02-26,0,0.1,1
S201600674,2016,2016-03-09,20805,3.06,0
S201600675,2016,2016-03-27,6219,0.915,1
S201600676,2016,2016-02-07,3023,0.445,1
S201600677,2016,2016-04-26,0,0.1,1
S201600678,2016,2016-04-11,8054,1.184,1
S201600679,2016,2016-04-11,13191,1.94,1
S201600680,2016,2016-04-26,0,0.1,1
S201600681,2016,2016-04-11,14308,2.104,1
S201600682,2016,2016-03-02,13369,1.966,1
S201600683,2016,2016-02-09,7828,1.151,1
S201600684,2016,2016-04-01,6288,0.925,1
S201600685,2016,2016-03-13,0,0.1,1
S201600686,2016,2016-04-22,7801,1.147,1
S201600687,2016,2016-02-03,16394,2.411,1
S201600688,2016,2016-02-04,5223,0.768,1
S201600689,2016,2016-03-08,13141,1.932,1
S201600690,2016,2016-03-03,0,0.1,1
S201600691,2016,2016-04-15,9938,1.461,1
S201600692,2016,2016-02-19,0,0.1,1
S201600693,2016,2016-04-09,15155,2.229,1
S201600694,2016,2016-02-09,9618,1.414,1
S201600695,2016,2016-02-05,1800,0.265,1
S201600696,2016,2016-04-20,9360,1.376,1
S201600697,2016,2016-04-24,0,0.1,1
S201600698,2016,2016-02-18,1582,0.233,1
S201600699,2016,2016-03-09,0,0.1,1
S201600700,2016,2016-03-18,5345,0.786,1
S201600701,2016,2016-02-17,725,0.107,1
S201600702,2016,2016-03-10,8801,1.294,1
S201600703,2016,2016-04-12,13869,2.04,1
S201600704,2016,2016-04-09,11543,1.698,1
S201600705,2016,2016-04-26,4714,0.693,1
S201600706,2016,2016-04-09,3638,0.535,1
S201600707,2016,2016-02-13,6468,0.951,1
S201600708,2016,2016-03-21,5254,0.773,1
S201600709,2016,2016-04-26,0,0.1,1
S201600710,2016,2016-02-26,8708,1.281,1
S201600711,2016,2016-02-27,3861,0.568,1
S201600712,2016,2016-03-15,17293,2.543,1
S201600713,2016,2016-03-18,14561,2.141,1
S201600714,2016,2016-04-09,11451,1.684,1
S201600715,2016,2016-04-12,0,0.1,1
S201600716,2016,2016-04-26,13638,2.006,1
S201600717,2016,2016-04-15,14019,2.062,1
S201600718,2016,2016-02-15,17623,2.592,1
S201600719,2016,2016-02-17,10512,1.546,1
S201600720,2016,2016-02-23,0,0.1,1
S201600721,2016,2016-02-23,6472,0.952,1
S201600722,2016,2016-03-04,20465,3.01,0
S201600723,2016,2016-04-14,1741,0.256,1
S201600724,2016,2016-03-26,16056,2.361,1
S201600725,2016,2016-02-27,0,0.1,1
S201600726,2016,2016-02-24,1561,0.23,1
S201600727,2016,2016-03-07,8722,1.283,1
S201600728,2016,2016-03-15,28191,4.146,0
S201600729,2016,2016-03-11,12506,1.839,1
S201600730,2016,2016-02-15,5335,0.785,1
S201600731,2016,2016-03-09,16427,2.416,1
S201600732,2016,2016-03-15,9118,1.341,1
S201600733,2016,2016-03-09,11719,1.723,1
S201600734,2016,2016-04-26,15553,2.287,1
S201600735,2016,2016-04-11,10636,1.564,1
S201600736,2016,2016-02-18,0,0.1,1
S201600737,2016,2016-02-17,3678,0.541,1
S201600738,2016,2016-03-10,16328,2.401,1
S201600739,2016,2016-04-21,20522,3.018,0
S201600740,2016,2016-04-03,8119,1.194,1
S201600741,2016,2016-04-02,12717,1.87,1
S201600742,2016,2016-02-17,11517,1.694,1
S201600743,2016,2016-02-21,14891,2.19,1
S201600744,2016,2016-02-24,7892,1.161,1
S201600745,2016,2016-02-12,21884,3.218,0
S201600746,2016,2016-03-22,13353,1.964,1
S201600747,2016,2016-03-04,1247,0.183,1
S201600748,2016,2016-02-14,4327,0.636,1
S201600749,2016,2016-03-01,8302,1.221,1
S201600750,2016,2016-03-23,4460,0.656,1
S201600751,2016,2016-03-23,9545,1.404,1
S201600752,2016,2016-04-23,13785,2.027,1
S201600753,2016,2016-04-09,10633,1.564,1
S201600754,2016,2016-04-07,0,0.1,1
S201600755,2016,2016-04-03,8260,1.215,1
S201600756,2016,2016-02-18,11145,1.639,1
S201600757,2016,2016-03-25,7229,1.063,1
S201600758,2016,2016-02-19,15863,2.333,1
S201600759,2016,2016-02-23,14608,2.148,1
S201600760,2016,2016-02-10,7486,1.101,1
S201600761,2016,2016-02-08,0,0.1,1
S201600762,2016,2016-04-23,7600,1.118,1
S201600763,2016,2016-02-21,10096,1.485,1
S201600764,2016,2016-03-07,14067,2.069,1
S201600765,2016,2016-03-13,9475,1.393,1
S201600766,2016,2016-04-12,7538,1.109,1
S201600767,2016,2016-04-22,17257,2.538,1
S201600768,2016,2016-02-26,24711,3.634,0
S201600769,2016,2016-02-24,13643,2.006,1
S201600770,2016,2016-02-24,9533,1.402,1
S201600771,2016,2016-03-21,9263,1.362,1
S201600772,2016,2016-03-23,6097,0.897,1
S201600773,2016,2016-04-02,10024,1.474,1
S201600774,2016,2016-02-12,2681,0.394,1
S201600775,2016,2016-04-19,14655,2.155,1
S201600776,2016,2016-03-06,9978,1.467,1
S201600777,2016,2016-02-22,13500,1.985,1
S201600778,2016,2016-02-25,10891,1.602,1
S201600779,2016,2016-04-12,22978,3.379,0
S201600780,2016,2016-03-18,8728,1.284,1
S201600781,2016,2016-02-09,11257,1.655,1
