student_id,hs_gpa_unweighted,hs_gpa_weighted,class_rank_percentile,ap_courses_count
S201601869,2.74,2.9,44,0
S201601870,3.53,3.56,38,5
S201601871,3.27,3.65,31,5
S201601872,2.98,3.11,34,6
S201601873,3.76,3.92,20,8
S201601874,3.14,3.12,36,7
S201601875,3.46,3.4,50,8
S201601876,2.61,2.84,40,5
S201601877,3.26,3.39,35,4
S201601878,2.98,3.02,38,5
S201601879,2.8,3.1,48,3
S201601880,2.45,2.65,50,6
S201601881,2.28,2.37,54,7
S201601882,3.93,4.01,12,7
S201601883,3.27,3.46,21,3
S201601884,3.89,4.05,14,2
S201601885,3.0,3.2,50,0
S201601886,3.47,3.69,29,4
S201601887,2.62,2.8,43,3
S201601888,4.0,4.42,29,4
S201601889,3.37,3.48,35,6
S201601890,3.35,3.47,21,5
S201601891,1.94,1.96,59,4
S201601892,3.34,3.53,32,5
S201601893,3.0,3.28,39,2
S201601894,3.4,3.77,34,6
S201601895,2.99,3.06,35,4
S201601896,3.18,3.27,33,6
S201601897,3.43,3.55,34,4
S201601898,3.54,3.64,27,1
S201601899,3.08,3.23,40,8
S201601900,2.98,3.07,50,2
S201601901,3.45,3.39,21,5
S201601902,2.67,2.97,40,4
S201601903,3.32,3.56,39,4
S201601904,2.7,2.79,48,5
S201601905,3.55,3.62,44,1
S201601906,3.73,4.11,22,2
S201601907,3.22,3.41,38,0
S201601908,3.01,3.28,28,4
S201601909,3.81,3.87,21,2
S201601910,3.53,3.62,27,3
S201601911,3.36,3.53,36,0
S201601912,3.52,3.73,44,0
S201601913,3.63,3.67,34,1
S201601914,2.91,3.06,38,3
S201601915,2.64,2.85,46,2
S201601916,2.97,3.1,33,3
S201601917,2.68,3.12,31,7
S201601918,2.86,3.09,45,4
S201601919,3.92,3.95,17,5
S201601920,4.0,4.38,12,2
S201601921,3.15,3.41,43,3
S201601922,2.69,2.77,33,4
S201601923,3.23,3.29,43,0
S201601924,2.75,3.1,43,4
S201601925,3.12,3.3,31,4
S201601926,3.58,3.68,25,4
S201601927,2.89,3.08,45,7
S201601928,4.0,4.27,16,4
S201601929,3.02,3.21,44,0
S201601930,2.99,3.14,33,1
S201601931,2.57,2.75,49,4
S201601932,2.93,2.98,49,6
S201601933,3.3,3.5,45,5
S201601934,3.15,3.38,39,2
S201601935,3.41,3.52,31,4
S201601936,3.22,3.5,43,2
S201601937,3.2,3.41,39,8
S201601938,2.72,2.87,40,8
S201601939,2.79,2.87,42,5
S201601940,3.74,3.98,22,3
S201601941,3.16,3.28,39,3
S201601942,2.68,2.91,55,5
S201601943,3.57,3.69,26,4
S201601944,3.04,3.18,51,1
S201601945,3.38,3.56,27,3
S201601946,3.68,4.0,28,7
S201601947,3.67,3.85,18,1
S201601948,3.11,3.31,35,2
S201601949,3.22,3.35,39,2
S201601950,2.65,2.72,46,3
S201601951,2.71,2.71,45,1
S201601952,3.54,3.51,33,1
S201601953,3.85,4.11,25,4
S201601954,3.7,3.8,31,1
S201601955,3.87,4.04,25,1
S201601956,3.34,3.53,29,0
S201601957,3.94,4.0,33,0
S201601958,3.78,4.01,20,0
S201601959,3.15,3.42,40,2
S201601960,3.88,3.98,26,2
S201601961,3.5,3.38,25,4
S201601962,2.56,2.69,47,7
S201601963,3.11,3.17,45,8
S201601964,3.48,3.63,30,0
S201601965,3.05,3.28,55,1
S201601966,3.54,3.84,32,3
S201601967,3.3,3.74,29,3
S201601968,3.47,3.59,10,0
S201601969,3.36,3.49,39,0
S201601970,3.87,4.03,36,4
S201601971,2.22,2.53,52,2
S201601972,3.67,3.91,30,4
S201601973,3.07,3.15,58,4
S201601974,3.13,3.4,45,3
S201601975,3.52,3.63,26,1
S201601976,3.19,3.21,28,1
S201601977,2.82,3.08,38,4
S201601978,2.61,2.85,55,0
S201601979,2.73,2.73,44,0
S201601980,2.96,3.24,38,1
S201601981,3.5,3.73,16,3
S201601982,4.0,4.15,10,4
S201601983,3.19,3.51,39,3
S201601984,3.55,3.76,40,4
S201601985,3.25,3.47,55,8
S201601986,4.0,4.22,17,8
S201601987,3.04,3.16,29,0
S201601988,3.31,3.39,28,0
S201601989,3.08,3.35,32,6
S201601990,2.98,3.17,27,3
S201601991,3.54,3.77,31,1
S201601992,3.28,3.34,34,4
S201601993,2.99,3.05,42,5
S201601994,3.35,3.49,45,1
S201601995,3.24,3.32,52,5
S201601996,3.52,3.8,39,3
S201601997,3.37,3.66,28,0
S201601998,3.68,3.89,35,5
S201601999,3.0,3.29,40,3
S201602000,2.89,2.91,35,3
S201602001,3.32,3.47,26,8
S201602002,3.04,3.09,31,5
S201602003,2.95,3.15,49,0
S201602004,3.94,4.07,29,8
S201602005,2.49,2.57,53,0
S201602006,3.34,3.63,37,0
S201602007,2.93,2.8,49,5
S201602008,4.0,4.1,32,3
S201602009,3.23,3.5,46,2
S201602010,2.36,2.41,59,2
S201602011,2.94,3.04,33,4
S201602012,3.99,4.23,41,0
S201602013,2.48,2.75,47,3
S201602014,3.5,3.57,43,6
S201602015,3.3,3.5,29,4
S201602016,2.81,2.91,33,1
S201602017,4.0,3.99,27,6
S201602018,2.94,3.11,47,0
S201602019,4.0,4.05,14,0
S201602020,3.58,3.91,34,2
S201602021,3.29,3.4,40,2
S201602022,2.96,3.08,41,3
S201602023,3.06,3.08,38,2
S201602024,4.0,4.09,19,3
S201602025,3.13,3.32,30,1
S201602026,2.68,2.94,53,4
S201602027,2.6,2.85,55,2
S201602028,2.72,2.76,44,7
S201602029,3.35,3.6,28,2
S201602030,3.37,3.48,52,2
S201602031,2.21,2.33,57,4
S201602032,2.3,2.46,68,0
S201602033,3.1,3.25,36,3
S201602034,2.46,2.65,40,2
S201602035,3.7,3.88,27,0
S201602036,2.36,2.68,63,0
S201602037,3.4,3.51,34,4
S201602038,2.48,2.54,54,4
S201602039,2.55,2.67,45,2
S201602040,4.0,4.06,14,7
S201602041,3.19,3.4,44,6
S201602042,3.19,3.35,35,6
S201602043,3.68,3.81,23,8
S201602044,2.91,3.03,40,1
S201602045,3.23,3.38,42,0
S201602046,3.12,3.32,37,0
S201602047,3.48,3.85,19,4
S201602048,3.37,3.54,30,1
S201602049,3.54,3.67,37,4
S201602050,4.0,4.21,18,4
S201602051,3.23,3.49,40,2
S201602052,2.52,2.87,58,4
S201602053,3.37,3.24,46,3
S201602054,4.0,4.2,20,5
S201602055,2.66,3.04,53,1
S201602056,3.28,3.34,42,2
S201602057,3.3,3.42,36,0
S201602058,3.62,3.91,23,7
S201602059,3.16,3.13,48,6
S201602060,3.0,3.05,24,6
S201602061,3.56,3.59,18,2
S201602062,2.06,2.17,60,2
S201602063,2.61,2.83,45,5
S201602064,3.41,3.61,37,3
S201602065,3.32,3.37,21,6
S201602066,2.65,2.8,70,2
S201602067,3.32,3.4,30,6
S201602068,2.21,2.47,65,0
S201602069,3.31,3.4,30,7
S201602070,3.84,3.79,21,2
S201602071,2.76,2.8,45,6
S201602072,2.47,2.46,35,8
S201602073,2.35,2.56,47,0
S201602074,3.65,3.84,25,6
S201602075,2.85,3.08,47,0
S201602076,3.5,3.67,12,2
S201602077,2.75,2.8,49,3
S201602078,2.73,3.03,47,3
S201602079,2.31,2.5,49,4
S201602080,2.72,2.84,49,0
S201602081,2.34,2.57,57,2
S201602082,3.36,3.47,45,7
S201602083,2.21,2.41,55,2
S201602084,3.43,3.64,40,1
S201602085,3.1,3.01,44,6
S201602086,3.1,3.43,30,2
S201602087,3.43,3.58,11,6
S201602088,3.6,3.6,15,1
S201602089,3.03,3.25,45,4
S201602090,2.43,2.74,48,5
S201602091,3.83,3.92,29,3
S201602092,3.1,3.27,39,0
S201602093,3.54,3.57,27,1
S201602094,3.72,3.85,20,3
S201602095,3.7,3.78,14,5
S201602096,2.99,3.1,28,0
S201602097,3.39,3.54,14,7
S201602098,2.95,3.1,35,3
S201602099,2.74,2.81,51,6
S201602100,3.12,3.17,35,8
S201602101,2.19,2.26,63,0
S201602102,3.05,3.39,36,3
S201602103,2.98,3.14,45,3
S201602104,3.68,3.79,33,4
S201602105,3.93,4.19,19,5
S201602106,3.72,3.93,25,0
S201602107,3.49,3.66,28,4
S201602108,3.35,3.44,40,0
S201602109,3.67,3.82,26,1
S201602110,3.33,3.49,35,5
S201602111,3.5,3.67,24,4
S201602112,3.88,3.97,23,3
S201602113,3.1,3.27,31,4
S201602114,3.49,3.43,19,1
S201602115,3.37,3.45,20,4
S201602116,2.98,3.2,47,0
S201602117,2.58,2.77,48,0
S201602118,2.66,2.64,54,6
S201602119,3.17,3.26,32,2
S201602120,2.95,3.03,29,6
S201602121,3.28,3.34,14,1
S201602122,2.21,2.44,58,4
S201602123,3.59,3.61,16,0
S201602124,3.66,4.05,23,1
S201602125,3.11,3.2,50,0
S201602126,4.0,4.17,17,2
S201602127,3.5,3.57,33,1
S201602128,3.79,3.91,35,3
S201602129,3.04,3.4,30,4
S201602130,2.92,3.32,32,1
S201602131,3.48,3.75,22,2
S201602132,2.58,2.8,48,1
S201602133,3.49,3.77,30,0
S201602134,2.52,2.63,39,3
S201602135,2.86,2.93,51,2
S201602136,2.58,2.72,62,2
S201602137,2.54,2.75,50,0
S201602138,2.39,2.71,47,2
S201602139,3.78,4.0,33,4
S201602140,3.43,3.51,25,4
S201602141,2.44,2.54,52,0
S201602142,2.76,2.85,51,4
S201602143,3.03,3.27,41,1
S201602144,3.98,3.96,22,5
S201602145,4.0,4.13,20,6
S201602146,3.88,4.06,17,2
S201602147,3.31,3.59,15,0
S201602148,3.05,3.03,43,3
S201602149,3.6,3.82,17,3
S201602150,3.12,3.37,40,0
S201602151,2.97,3.08,42,4
S201602152,3.54,3.8,21,5
S201602153,3.13,3.21,29,3
S201602154,2.67,2.91,51,3
S201602155,4.0,4.01,21,0
S201602156,3.73,3.99,21,4
S201602157,3.27,3.36,36,1
S201602158,3.43,3.58,32,3
S201602159,2.79,2.87,48,6
S201602160,3.44,3.34,33,0
S201602161,2.05,2.23,57,6
S201602162,3.54,3.75,36,3
S201602163,2.96,3.11,43,5
S201602164,3.06,3.21,48,1
S201602165,3.23,3.59,44,4
S201602166,3.6,3.67,28,6
S201602167,3.34,3.46,37,0
S201602168,2.85,2.99,51,1
S201602169,2.78,2.96,53,7
S201602170,1.94,2.0,49,2
S201602171,3.23,3.24,42,4
S201602172,2.16,2.21,54,6
S201602173,3.22,3.4,40,2
S201602174,2.75,2.89,52,4
S201602175,3.18,3.46,53,0
S201602176,3.99,4.17,19,0
S201602177,3.71,3.92,33,2
S201602178,2.4,2.43,47,8
S201602179,3.72,3.98,25,3
S201602180,3.41,3.59,37,4
S201602181,3.25,3.38,26,2
S201602182,2.9,2.97,52,6
S201602183,3.34,3.42,47,6
S201602184,2.8,2.95,63,7
S201602185,3.37,3.54,38,7
S201602186,3.22,3.42,32,4
S201602187,2.39,2.41,50,4
S201602188,4.0,4.14,15,5
S201602189,3.54,3.49,24,6
S201602190,3.25,3.59,39,3
S201602191,3.37,3.54,41,1
S201602192,2.59,2.62,66,4
S201602193,3.54,3.64,27,4
S201602194,3.25,3.43,46,4
S201602195,2.98,3.24,32,3
S201602196,3.12,3.25,36,5
S201602197,2.35,2.37,57,5
S201602198,3.17,3.41,27,0
S201602199,3.37,3.46,32,0
S201602200,3.38,3.59,22,1
S201602201,3.01,3.24,38,1
S201602202,2.96,3.19,33,7
S201602203,3.39,3.65,21,4
S201602204,3.02,3.33,19,4
S201602205,3.34,3.35,41,3
S201602206,2.52,2.68,46,1
S201602207,3.57,3.75,30,0
S201602208,3.24,3.43,27,3
S201602209,3.41,3.65,23,4
S201602210,3.48,3.66,33,3
S201602211,3.92,4.16,30,1
S201602212,3.05,3.22,41,2
S201602213,3.62,3.76,21,0
S201602214,3.56,3.56,27,2
S201602215,3.54,3.55,23,4
S201602216,2.75,2.9,40,4
S201602217,3.0,3.05,33,4
S201602218,2.8,2.87,42,7
S201602219,2.63,2.94,42,6
S201602220,3.79,3.86,19,0
S201602221,2.9,3.0,46,3
S201602222,3.4,3.52,34,4
S201602223,3.0,3.04,42,3
S201602224,3.45,3.69,25,4
S201602225,3.41,3.58,27,1
S201602226,3.61,3.84,31,4
S201602227,4.0,4.22,21,4
S201602228,3.26,3.41,36,4
S201602229,2.49,2.53,56,1
S201602230,2.6,2.71,49,2
S201602231,3.28,3.5,39,3
S201602232,3.84,4.08,31,1
S201602233,3.46,3.66,36,2
S201602234,2.26,2.48,49,0
S201602235,2.68,3.06,59,2
S201602236,3.06,3.18,35,4
S201602237,4.0,4.11,25,6
S201602238,3.92,4.13,36,0
S201602239,2.68,2.88,42,1
S201602240,3.27,3.35,19,0
S201602241,3.63,3.71,38,1
S201602242,3.09,3.33,43,1
S201602243,4.0,4.22,28,1
S201602244,3.05,3.48,28,2
S201602245,2.48,2.53,47,4
S201602246,3.35,3.59,33,4
S201602247,3.85,3.93,19,5
S201602248,3.03,3.3,35,4
S201602249,3.17,3.22,35,3
S201602250,2.85,3.01,45,0
S201602251,3.5,3.49,24,2
S201602252,3.32,3.21,33,0
S201602253,2.13,2.22,49,1
S201602254,3.34,3.54,37,0
S201602255,2.64,2.64,48,0
S201602256,2.95,3.08,36,0
S201602257,3.21,3.36,33,7
S201602258,2.98,3.3,41,0
S201602259,3.13,3.23,28,1
S201602260,3.37,3.49,37,3
S201602261,3.44,3.77,35,0
S201602262,3.12,3.2,26,0
S201602263,3.32,3.47,37,2
S201602264,2.83,3.1,34,1
S201602265,2.58,2.77,40,4
S201602266,3.36,3.45,20,3
S201602267,3.7,3.86,24,7
S201602268,2.97,3.13,36,1
S201602269,3.28,3.47,43,7
S201602270,3.62,3.76,16,1
S201602271,3.15,3.33,45,4
S201602272,3.4,3.57,30,5
S201602273,4.0,4.33,28,7
S201602274,3.22,3.33,43,3
S201602275,3.28,3.34,38,1
S201602276,3.33,3.44,20,2
S201602277,3.9,4.1,8,0
S201602278,2.7,2.97,54,0
S201602279,3.97,4.21,27,2
S201602280,3.21,3.4,42,4
S201602281,3.0,3.01,48,4
S201602282,3.46,3.66,29,4
S201602283,3.46,3.62,27,0
S201602284,3.4,3.3,34,2
S201602285,1.93,2.12,69,6
S201602286,3.45,3.55,28,0
S201602287,3.18,3.37,30,7
S201602288,3.18,3.2,34,6
S201602289,3.52,3.54,42,3
S201602290,2.97,3.19,36,1
S201602291,2.74,2.81,59,2
S201602292,2.88,3.01,47,0
S201602293,2.42,2.58,54,3
S201602294,2.78,3.01,41,2
S201602295,3.0,3.11,56,4
S201602296,3.83,3.89,18,5
S201602297,3.87,4.23,30,1
S201602298,2.88,3.06,37,0
S201602299,2.61,2.83,60,1
S201602300,3.24,3.4,37,2
S201602301,3.6,3.75,25,4
S201602302,3.52,3.58,31,1
S201602303,3.47,3.54,36,2
S201602304,3.57,3.69,33,7
S201602305,3.75,3.96,14,2
S201602306,3.3,3.29,10,7
S201602307,3.17,3.25,37,0
S201602308,4.0,4.03,26,0
S201602309,2.46,2.51,53,0
S201602310,2.83,3.19,57,4
S201602311,3.32,3.63,45,6
S201602312,3.57,3.7,27,5
S201602313,3.21,3.31,46,2
S201602314,2.57,2.8,46,2
S201602315,2.82,2.92,44,5
S201602316,3.52,3.7,33,2
S201602317,2.63,2.61,42,3
S201602318,3.35,3.37,38,2
S201602319,3.14,3.2,43,8
S201602320,2.72,3.02,34,0
S201602321,4.0,4.25,19,6
S201602322,3.27,3.38,25,1
S201602323,3.21,3.47,24,4
S201602324,2.86,2.8,56,1
S201602325,3.4,3.7,19,4
S201602326,2.85,3.11,37,4
S201602327,2.62,2.7,49,0
S201602328,2.54,2.7,55,4
S201602329,3.37,3.48,33,0
S201602330,2.96,2.82,37,0
S201602331,2.96,3.15,35,1
S201602332,2.07,2.07,52,5
S201602333,3.23,3.42,32,0
S201602334,3.19,3.17,33,2
S201602335,3.26,3.32,42,1
S201602336,2.79,2.9,43,3
S201602337,3.66,3.61,19,0
S201602338,2.5,2.41,56,2
S201602339,4.0,4.09,14,3
S201602340,2.55,2.57,58,1
S201602341,3.87,4.08,21,1
S201602342,3.93,4.22,13,2
S201602343,3.64,3.79,24,0
S201602344,2.08,2.25,58,3
S201602345,3.36,3.45,28,3
S201602346,3.13,3.25,38,5
S201602347,4.0,3.96,22,0
S201602348,2.84,3.07,52,1
S201602349,3.97,4.25,16,4
S201602350,2.44,2.38,60,6
S201602351,2.81,2.91,46,3
S201602352,3.67,3.89,14,0
S201602353,3.7,3.76,40,3
S201602354,2.69,2.95,45,4
S201602355,3.82,4.12,18,2
S201602356,2.89,2.99,45,2
S201602357,2.58,2.51,44,0
S201602358,2.87,2.8,28,3
S201602359,3.28,3.68,23,0
S201602360,3.28,3.36,36,2
S201602361,2.67,2.67,46,1
S201602362,3.63,3.72,30,3
S201602363,2.84,2.98,45,4
S201602364,3.32,3.36,25,6
S201602365,3.2,3.27,29,0
S201602366,3.62,3.83,38,5
S201602367,3.73,3.72,23,2
S201602368,3.16,3.41,34,4
S201602369,2.74,2.86,53,2
S201602370,3.78,3.75,25,5
S201602371,3.14,3.22,49,1
S201602372,2.83,2.99,38,0
S201602373,3.34,3.47,27,1
S201602374,3.21,3.47,35,6
S201602375,3.57,3.77,18,2
S201602376,2.72,2.82,55,4
S201602377,3.11,3.22,43,3
S201602378,3.06,3.19,39,0
S201602379,2.85,2.95,38,5
S201602380,3.43,3.54,23,1
S201602381,2.37,2.72,52,3
S201602382,3.81,4.09,17,4
S201602383,3.13,3.46,35,0
S201602384,3.66,3.93,36,4
S201602385,3.04,2.98,43,5
S201602386,3.39,3.6,36,0
S201602387,3.57,3.59,27,2
S201602388,3.19,3.35,26,2
S201602389,3.18,3.44,46,6
S201602390,4.0,4.13,13,1
S201602391,3.22,3.36,37,8
S201602392,2.75,2.85,54,1
S201602393,2.45,2.64,46,4
S201602394,3.09,3.13,29,1
S201602395,2.93,3.08,35,0
S201602396,2.96,3.22,43,6
S201602397,3.48,3.64,33,0
S201602398,3.64,3.88,28,6
S201602399,2.99,3.17,41,4
S201602400,3.83,4.02,17,0
S201602401,3.98,4.23,17,0
S201602402,2.73,2.82,55,2
S201602403,3.06,3.17,39,2
S201602404,3.29,3.43,22,7
S201602405,2.52,2.92,55,0
S201602406,3.81,4.0,19,3
S201602407,2.73,2.84,46,2
S201602408,2.71,2.88,46,8
S201602409,2.81,3.0,31,5
S201602410,4.0,4.02,8,3
S201602411,3.85,4.13,1,4
S201602412,2.67,2.83,46,0
S201602413,2.54,2.76,42,1
S201602414,3.63,3.69,26,3
S201602415,3.83,4.03,23,0
S201602416,3.21,3.34,39,6
S201602417,3.14,3.38,38,8
S201602418,2.74,2.84,48,0
S201602419,3.57,3.89,23,4
S201602420,3.71,3.81,40,2
S201602421,2.96,3.27,39,4
S201602422,3.3,3.6,24,1
S201602423,3.35,3.42,36,0
S201602424,2.87,3.02,36,4
S201602425,3.14,3.3,34,1
S201602426,3.74,3.79,25,1
S201602427,2.9,3.13,48,5
S201602428,3.64,3.93,22,3
S201602429,2.21,2.29,53,5
S201602430,3.49,3.79,38,3
S201602431,3.33,3.52,38,6
S201602432,3.76,3.96,18,7
S201602433,3.42,3.67,37,2
S201602434,3.07,3.26,25,4
S201602435,2.69,2.92,37,5
S201602436,3.88,4.08,27,0
S201602437,2.81,3.04,44,3
S201602438,3.0,3.23,41,5
S201602439,3.4,3.59,17,3
S201602440,2.52,2.58,49,0
S201602441,3.76,3.94,29,4
S201602442,3.7,3.77,13,2
S201602443,2.5,2.8,45,5
S201602444,3.85,3.98,30,1
S201602445,2.54,2.78,56,3
S201602446,2.97,3.14,39,2
S201602447,2.93,3.09,50,7
S201602448,3.4,3.72,12,0
S201602449,2.85,2.98,50,2
S201602450,3.34,3.54,37,8
S201602451,3.2,3.45,28,3
S201602452,3.47,3.57,38,6
S201602453,3.36,3.63,45,4
S201602454,2.95,2.87,46,1
S201602455,2.86,2.98,45,2
S201602456,3.14,3.37,28,5
S201602457,2.45,2.37,35,3
S201602458,2.97,3.24,31,0
S201602459,3.44,3.71,29,0
S201602460,3.56,3.61,32,3
S201602461,2.92,2.97,31,1
S201602462,2.04,2.25,60,4
S201602463,3.25,3.26,33,2
S201602464,3.39,3.51,24,0
S201602465,3.22,3.3,34,4
S201602466,3.4,3.56,34,8
S201602467,3.07,3.32,40,3
S201602468,3.31,3.48,28,6
S201602469,3.46,3.71,27,4
S201602470,3.2,3.55,39,1
S201602471,2.16,2.27,50,2
S201602472,2.6,2.74,49,2
S201602473,3.53,3.83,25,1
S201602474,3.27,3.36,35,2
S201602475,2.92,3.12,34,1
S201602476,3.27,3.4,44,4
S201602477,2.98,3.07,55,2
S201602478,2.95,3.22,36,5
S201602479,2.61,2.74,57,1
S201602480,3.59,3.72,29,3
S201602481,3.02,3.16,49,1
S201602482,2.94,3.03,37,5
S201602483,4.0,4.19,23,1
S201602484,3.28,3.39,24,0
S201602485,2.64,2.69,53,0
S201602486,3.92,4.15,17,3
S201602487,2.44,2.56,39,4
S201602488,3.33,3.33,28,4
S201602489,2.6,2.61,66,0
S201602490,3.32,3.41,39,0
S201602491,2.96,3.05,43,1
S201602492,2.78,2.92,46,4
S201602493,2.95,3.15,31,2
S201602494,2.59,2.74,39,0
S201602495,3.14,3.25,43,6
S201602496,3.76,3.9,21,3
S201602497,3.65,3.85,24,5
S201602498,3.88,4.02,13,2
S201602499,2.99,3.19,34,1
S201602500,3.38,3.55,46,3
S201602501,2.73,3.02,66,8
S201602502,3.88,4.08,29,0
S201602503,2.26,2.45,65,5
S201602504,3.58,3.72,30,6
S201602505,3.49,3.68,29,4
S201602506,2.31,2.32,48,6
S201602507,3.55,3.84,36,1
S201602508,3.67,3.87,26,3
S201602509,3.06,3.32,35,2
S201602510,2.99,3.22,33,1
S201602511,3.39,3.63,23,0
S201602512,2.63,2.65,47,5
S201602513,3.54,3.64,29,4
S201602514,3.51,3.63,23,3
S201602515,2.6,2.67,33,2
S201602516,3.16,3.36,48,7
S201602517,3.66,3.87,36,0
S201602518,3.28,3.4,39,6
S201602519,3.45,3.67,17,1
S201602520,3.86,4.03,17,3
S201602521,3.07,3.37,44,0
S201602522,2.83,3.04,43,2
S201602523,2.81,3.0,54,3
S201602524,3.45,3.7,23,6
S201602525,3.22,3.43,23,1
S201602526,2.28,2.21,48,0
S201602527,2.71,2.82,48,3
S201602528,3.0,3.15,48,1
S201602529,3.17,3.43,42,0
S201602530,3.2,3.38,52,0
S201602531,3.37,3.42,25,6
S201602532,3.66,3.78,10,0
S201602533,2.73,2.83,45,4
S201602534,3.72,3.77,36,1
S201602535,2.82,3.05,48,7
S201602536,3.74,3.58,17,0
S201602537,2.92,3.02,53,5
S201602538,4.0,4.09,24,3
S201602539,4.0,3.91,33,8
S201602540,3.27,3.3,40,4
S201602541,2.59,2.74,53,0
S201602542,2.81,3.03,31,4
S201602543,2.58,2.64,41,4
S201602544,4.0,3.99,14,0
S201602545,3.09,3.19,35,3
S201602546,4.0,4.07,25,0
S201602547,2.39,2.41,66,4
S201602548,2.75,2.93,40,1
S201602549,2.94,3.03,54,7
S201602550,3.42,3.5,32,1
S201602551,2.8,2.83,27,5
S201602552,3.73,3.92,19,6
S201602553,3.67,3.99,35,1
S201602554,3.29,3.47,42,6
S201602555,2.78,2.95,50,2
S201602556,2.45,2.68,63,3
S201602557,3.05,3.03,32,3
S201602558,3.13,3.27,40,4
S201602559,2.38,2.35,58,4
S201602560,3.39,3.53,17,1
S201602561,2.92,3.16,48,2
S201602562,3.61,3.8,28,6
S201602563,4.0,4.09,12,2
S201602564,3.58,3.9,38,5
S201602565,2.71,2.99,44,4
S201602566,3.93,4.22,19,6
S201602567,3.4,3.76,34,2
S201602568,3.82,3.8,22,1
S201602569,2.96,3.13,36,4
S201602570,2.96,3.13,29,0
S201602571,4.0,4.05,21,1
S201602572,2.49,2.75,45,3
S201602573,2.79,3.03,43,4
S201602574,3.32,3.56,29,4
S201602575,3.47,3.81,30,2
S201602576,3.27,3.37,31,2
S201602577,3.98,4.15,28,3
S201602578,3.61,3.76,8,0
S201602579,2.77,2.9,43,3
S201602580,3.35,3.43,43,0
S201602581,2.48,2.49,58,1
S201602582,2.45,2.48,51,6
S201602583,2.48,2.56,48,0
S201602584,2.45,2.7,55,7
S201602585,3.36,3.57,29,6
S201602586,2.95,3.09,49,2
S201602587,2.74,3.05,49,3
S201602588,4.0,4.15,25,5
S201602589,3.32,3.58,14,1
S201602590,3.85,4.04,17,1
S201602591,3.77,4.07,23,5
S201602592,2.5,2.77,35,4
S201602593,4.0,4.1,26,2
S201602594,3.36,3.38,29,2
S201602595,2.54,2.43,66,1
S201602596,3.3,3.46,40,7
S201602597,3.57,3.8,30,2
S201602598,3.91,3.88,28,6
S201602599,3.63,3.78,27,1
S201602600,2.21,2.32,59,8
S201602601,3.22,3.35,27,1
S201602602,3.33,3.61,26,1
S201602603,3.5,3.65,29,6
S201602604,3.28,3.46,38,1
S201602605,3.75,3.95,19,4
S201602606,3.34,3.39,28,0
S201602607,3.29,3.33,30,4
S201602608,2.47,2.69,38,2
S201602609,3.29,3.49,34,6
S201602610,2.36,2.53,47,1
S201602611,3.43,3.53,30,0
S201602612,3.62,3.91,22,5
S201602613,2.6,2.81,40,3
S201602614,3.42,3.58,30,5
S201602615,4.0,4.23,21,1
S201602616,2.57,2.97,56,0
S201602617,3.16,3.24,37,1
S201602618,2.97,3.26,46,0
S201602619,3.51,3.71,37,2
S201602620,3.3,3.55,24,6
S201602621,3.41,3.5,28,0
S201602622,3.09,3.04,38,5
S201602623,3.18,3.52,43,5
S201602624,2.55,2.78,61,0
S201602625,3.37,3.5,29,7
S201602626,3.72,3.73,8,0
S201602627,3.15,3.43,36,8
S201602628,3.5,3.69,28,2
S201602629,2.97,3.08,56,4
S201602630,2.93,2.96,43,0
S201602631,3.18,3.18,45,2
S201602632,3.43,3.54,40,2
S201602633,3.17,3.45,42,2
S201602634,3.74,3.83,8,5
S201602635,3.11,3.18,34,5
S201602636,3.35,3.6,39,5
S201602637,2.97,3.23,30,1
S201602638,3.76,4.11,42,3
S201602639,3.08,3.33,33,3
S201602640,3.93,4.02,12,7
S201602641,3.44,3.65,18,5
S201602642,2.63,2.9,42,1
S201602643,3.2,3.33,43,6
S201602644,3.24,3.48,37,0
S201602645,3.86,3.88,30,2
S201602646,3.72,3.87,36,0
S201602647,3.37,3.56,23,1
S201602648,4.0,4.11,4,3
S201602649,3.78,3.96,30,8
S201602650,4.0,4.28,30,4
S201602651,3.73,3.87,24,3
S201602652,3.37,3.42,29,8
S201602653,3.1,3.18,24,1
S201602654,2.91,3.13,43,1
S201602655,3.71,3.84,16,1
S201602656,3.41,3.56,23,5
S201602657,3.86,3.76,42,5
S201602658,3.3,3.5,39,1
S201602659,2.35,2.56,42,4
S201602660,3.74,3.89,26,2
S201602661,3.82,4.01,26,0
S201602662,2.88,3.01,44,0
S201602663,3.86,3.98,21,0
S201602664,3.58,3.63,38,0
S201602665,3.4,3.76,34,0
S201602666,3.17,3.23,45,2
S201602667,3.78,3.89,21,0
S201602668,3.91,3.98,28,3
S201602669,2.64,2.89,43,2
S201602670,3.42,3.68,37,3
S201602671,2.72,2.77,47,3
S201602672,3.13,3.2,38,3
S201602673,2.61,2.82,45,6
S201602674,3.64,3.72,30,2
S201602675,4.0,4.15,13,1
S201602676,3.04,3.18,30,4
S201602677,3.11,3.13,42,0
S201602678,2.49,2.78,58,1
S201602679,3.68,3.83,30,2
S201602680,3.34,3.44,40,3
S201602681,3.03,3.17,27,5
S201602682,3.37,3.37,25,4
S201602683,3.45,3.79,16,0
S201602684,3.65,3.83,36,6
S201602685,3.27,3.42,24,2
S201602686,2.98,3.43,28,4
S201602687,2.98,3.34,39,2
S201602688,2.61,2.75,48,5
