student_id,cohort,parental_education_max,household_income_bracket,primary_language_home,first_in_family_college,internet_at_home,expected_major_change
S201600985,2016,BA,15-30k,English,0,1,1
S201600986,2016,MA,50-75k,Spanish,0,1,0
S201600987,2016,MA,75-100k,Chinese,0,1,0
S201600988,2016,HS,15-30k,English,1,1,0
S201600989,2016,some_college,30-50k,English,1,1,0
S201600990,2016,less_than_HS,30-50k,Spanish,1,1,1
S201600991,2016,BA,50-75k,English,0,1,1
S201600992,2016,some_college,>150k,English,1,1,0
S201600993,2016,HS,75-100k,English,0,1,1
S201600994,2016,HS,75-100k,English,1,1,0
S201600995,2016,HS,30-50k,English,1,1,0
S201600996,2016,BA,50-75k,English,0,1,0
S201600997,2016,BA,50-75k,English,0,1,0
S201600998,2016,some_college,<15k,English,0,1,1
S201600999,2016,BA,75-100k,English,0,1,0
S201601000,2016,some_college,100-150k,Other,1,1,0
S201601001,2016,BA,15-30k,English,0,1,1
S201601002,2016,some_college,30-50k,Spanish,0,1,0
S201601003,2016,BA,75-100k,Spanish,0,1,0
S201601004,2016,less_than_HS,50-75k,English,0,1,0
S201601005,2016,BA,30-50k,English,0,1,0
S201601006,2016,some_college,<15k,Spanish,1,1,0
S201601007,2016,some_college,50-75k,English,0,1,1
S201601008,2016,BA,30-50k,English,0,1,0
S201601009,2016,less_than_HS,15-30k,English,1,1,0
S201601010,2016,BA,50-75k,English,0,1,1
S201601011,2016,less_than_HS,50-75k,English,1,1,0
S201601012,2016,HS,100-150k,English,1,1,1
S201601013,2016,HS,100-150k,Other,1,1,1
S201601014,2016,HS,15-30k,English,1,1,0
S201601015,2016,BA,30-50k,English,0,1,0
S201601016,2016,HS,>150k,English,0,1,0
S201601017,2016,HS,<15k,English,0,1,0
S201601018,2016,BA,50-75k,Other,0,1,0
S201601019,2016,HS,30-50k,English,0,1,1
S201601020,2016,some_college,50-75k,English,1,1,0
S201601021,2016,HS,30-50k,English,0,1,0
S201601022,2016,some_college,30-50k,Spanish,0,1,1
S201601023,2016,HS,75-100k,English,0,1,0
S201601024,2016,HS,50-75k,English,1,1,1
S201601025,2016,BA,15-30k,English,0,1,1
S201601026,2016,less_than_HS,15-30k,English,1,1,0
S201601027,2016,BA,50-75k,Chinese,0,1,0
S201601028,2016,BA,30-50k,English,0,1,0
S201601029,2016,less_than_HS,30-50k,English,1,1,0
S201601030,2016,HS,50-75k,English,1,1,1
S201601031,2016,some_college,100-150k,English,0,1,0
S201601032,2016,HS,50-75k,English,1,1,0
S201601033,2016,MA,15-30k,English,0,1,0
S201601034,2016,some_college,75-100k,Spanish,0,1,0
S201601035,2016,HS,100-150k,English,1,1,0
S201601036,2016,HS,100-150k,English,1,1,0
S201601037,2016,some_college,50-75k,English,1,1,1
S201601038,2016,less_than_HS,30-50k,English,0,1,0
S201601039,2016,less_than_HS,75-100k,English,1,1,0
S201601040,2016,BA,30-50k,English,0,1,1
S201601041,2016,less_than_HS,30-50k,English,0,1,1
S201601042,2016,BA,50-75k,Other,0,1,0
S201601043,2016,HS,100-150k,English,1,1,0
S201601044,2016,some_college,>150k,English,1,1,1
S201601045,2016,less_than_HS,prefer_not,English,1,1,0
S201601046,2016,BA,100-150k,English,0,1,0
S201601047,2016,BA,<15k,English,0,0,0
S201601048,2016,BA,>150k,English,0,1,1
S201601049,2016,less_than_HS,50-75k,English,1,1,0
S201601050,2016,some_college,100-150k,English,0,1,0
S201601051,2016,BA,75-100k,English,0,1,0
S201601052,2016,BA,50-75k,English,0,1,0
S201601053,2016,HS,15-30k,English,0,1,0
S201601054,2016,BA,75-100k,English,0,1,0
S201601055,2016,some_college,30-50k,English,0,1,0
S201601056,2016,some_college,50-75k,English,0,1,0
S201601057,2016,some_college,50-75k,English,1,1,0
S201601058,2016,HS,>150k,English,0,1,1
S201601059,2016,some_college,15-30k,Chinese,0,1,0
S201601060,2016,some_college,30-50k,English,0,1,1
S201601061,2016,BA,30-50k,English,0,1,1
S201601062,2016,less_than_HS,15-30k,English,1,1,0
S201601063,2016,some_college,30-50k,English,0,1,0
S201601064,2016,HS,100-150k,English,0,1,0
S201601065,2016,some_college,75-100k,English,0,1,1
S201601066,2016,HS,15-30k,English,1,1,0
S201601067,2016,some_college,15-30k,Spanish,1,1,0
S201601068,2016,MA,>150k,English,0,1,1
S201601069,2016,some_college,15-30k,English,1,1,0
S201601070,2016,some_college,50-75k,English,1,1,1
S201601071,2016,HS,75-100k,English,0,1,1
S201601072,2016,some_college,50-75k,Spanish,1,1,0
S201601073,2016,HS,<15k,English,1,1,1
S201601074,2016,BA,<15k,English,0,1,1
S201601075,2016,some_college,30-50k,English,1,1,1
S201601076,2016,HS,50-75k,English,1,1,1
S201601077,2016,HS,100-150k,Other,1,1,0
S201601078,2016,some_college,50-75k,English,1,1,0
S201601079,2016,HS,30-50k,English,0,1,1
S201601080,2016,HS,15-30k,Spanish,1,1,1
S201601081,2016,MA,75-100k,English,0,1,0
S201601082,2016,some_college,50-75k,English,0,1,0
S201601083,2016,BA,30-50k,English,0,1,0
S201601084,2016,HS,15-30k,English,1,1,0
S201601085,2016,some_college,50-75k,English,0,1,0
S201601086,2016,HS,15-30k,English,0,1,0
S201601087,2016,HS,30-50k,English,1,1,1
S201601088,2016,some_college,75-100k,English,0,1,1
S201601089,2016,HS,<15k,English,1,1,0
S201601090,2016,HS,75-100k,English,0,0,0
S201601091,2016,MA,15-30k,English,0,1,0
S201601092,2016,HS,30-50k,English,1,1,0
S201601093,2016,some_college,15-30k,English,0,1,1
S201601094,2016,HS,15-30k,English,0,1,0
S201601095,2016,HS,15-30k,English,1,1,0
S201601096,2016,some_college,30-50k,English,0,1,0
S201601097,2016,BA,15-30k,English,0,1,1
S201601098,2016,MA,75-100k,English,0,1,1
S201601099,2016,PhD,30-50k,English,0,1,0
S201601100,2016,less_than_HS,30-50k,English,1,1,1
S201601101,2016,MA,>150k,English,0,1,0
S201601102,2016,less_than_HS,>150k,English,1,1,0
S201601103,2016,HS,<15k,English,0,1,0
S201601104,2016,BA,50-75k,Spanish,0,1,0
S201601105,2016,BA,15-30k,English,0,1,0
S201601106,2016,some_college,30-50k,Spanish,1,1,0
S201601107,2016,HS,30-50k,English,1,1,0
S201601108,2016,some_college,15-30k,English,1,1,1
S201601109,2016,less_than_HS,30-50k,English,1,1,0
S201601110,2016,HS,100-150k,English,1,1,0
S201601111,2016,some_college,100-150k,English,0,1,1
S201601112,2016,some_college,prefer_not,English,0,1,0
S201601113,2016,HS,100-150k,English,0,0,1
S201601114,2016,HS,>150k,English,1,1,1
S201601115,2016,HS,15-30k,English,1,1,1
S201601116,2016,MA,50-75k,English,0,1,0
S201601117,2016,some_college,100-150k,English,0,1,0
S201601118,2016,HS,100-150k,English,1,1,0
S201601119,2016,some_college,30-50k,English,1,1,1
S201601120,2016,some_college,>150k,Chinese,0,1,1
S201601121,2016,some_college,30-50k,English,0,1,1
S201601122,2016,HS,>150k,English,0,1,0
S201601123,2016,MA,75-100k,English,0,1,0
S201601124,2016,BA,<15k,Spanish,0,1,1
S201601125,2016,HS,>150k,English,0,1,0
S201601126,2016,PhD,75-100k,Spanish,0,1,1
S201601127,2016,BA,>150k,English,0,1,0
S201601128,2016,HS,100-150k,English,0,1,0
S201601129,2016,BA,prefer_not,English,0,1,0
S201601130,2016,BA,>150k,Spanish,0,1,0
S201601131,2016,less_than_HS,50-75k,Chinese,1,1,1
S201601132,2016,HS,75-100k,English,0,1,0
S201601133,2016,some_college,>150k,English,0,1,0
S201601134,2016,less_than_HS,prefer_not,English,1,1,1
S201601135,2016,MA,30-50k,Spanish,0,1,0
S201601136,2016,MA,75-100k,English,0,1,0
S201601137,2016,some_college,100-150k,English,0,1,1
S201601138,2016,HS,15-30k,English,1,1,0
S201601139,2016,some_college,>150k,English,0,1,0
S201601140,2016,HS,>150k,English,0,1,0
S201601141,2016,BA,50-75k,English,0,1,0
S201601142,2016,MA,100-150k,English,0,1,0
S201601143,2016,BA,50-75k,Spanish,0,0,0
S201601144,2016,some_college,50-75k,English,1,1,0
S201601145,2016,some_college,100-150k,English,0,1,0
S201601146,2016,MA,50-75k,English,0,1,0
S201601147,2016,HS,50-75k,English,0,1,1
S201601148,2016,some_college,50-75k,English,0,1,0
S201601149,2016,some_college,75-100k,Spanish,0,1,0
S201601150,2016,less_than_HS,50-75k,English,0,1,0
S201601151,2016,some_college,30-50k,English,1,1,0
S201601152,2016,HS,<15k,Spanish,0,1,0
S201601153,2016,HS,30-50k,Spanish,1,1,0
S201601154,2016,some_college,>150k,Other,0,1,0
S201601155,2016,some_college,>150k,Spanish,1,1,0
S201601156,2016,BA,30-50k,Spanish,0,1,0
S201601157,2016,BA,>150k,English,0,1,0
S201601158,2016,HS,30-50k,English,0,1,0
S201601159,2016,some_college,75-100k,Other,0,1,0
S201601160,2016,BA,>150k,English,0,1,0
S201601161,2016,BA,30-50k,English,0,1,1
S201601162,2016,HS,100-150k,Spanish,0,1,1
S201601163,2016,BA,>150k,English,0,1,0
S201601164,2016,BA,15-30k,English,0,1,0
S201601165,2016,some_college,50-75k,English,0,1,1
S201601166,2016,some_college,<15k,English,1,1,0
S201601167,2016,HS,>150k,English,0,1,0
S201601168,2016,HS,75-100k,Other,0,1,0
S201601169,2016,PhD,100-150k,English,0,1,0
S201601170,2016,MA,30-50k,English,0,1,1
S201601171,2016,some_college,<15k,English,1,1,0
S201601172,2016,HS,15-30k,English,1,1,1
S201601173,2016,some_college,30-50k,English,1,1,1
S201601174,2016,HS,<15k,English,1,1,0
S201601175,2016,some_college,15-30k,English,1,1,0
S201601176,2016,some_college,<15k,Other,0,1,0
S201601177,2016,some_college,50-75k,Spanish,0,1,0
S201601178,2016,some_college,<15k,Spanish,0,1,0
S201601179,2016,HS,75-100k,English,1,1,1
S201601180,2016,some_college,30-50k,English,1,1,0
S201601181,2016,BA,50-75k,English,0,1,0
S201601182,2016,HS,75-100k,English,1,0,0
S201601183,2016,MA,30-50k,English,0,1,0
S201601184,2016,less_than_HS,15-30k,English,1,1,1
S201601185,2016,HS,100-150k,English,1,1,0
S201601186,2016,some_college,50-75k,English,0,1,0
S201601187,2016,less_than_HS,>150k,English,1,1,1
S201601188,2016,less_than_HS,50-75k,English,1,1,0
S201601189,2016,some_college,15-30k,English,1,1,0
S201601190,2016,some_college,75-100k,English,1,1,0
S201601191,2016,some_college,<15k,English,0,1,0
S201601192,2016,some_college,50-75k,English,0,1,0
S201601193,2016,HS,50-75k,Spanish,1,1,1
S201601194,2016,some_college,<15k,English,1,1,1
S201601195,2016,HS,<15k,English,1,1,0
S201601196,2016,some_college,50-75k,English,0,1,0
S201601197,2016,BA,30-50k,English,0,1,1
S201601198,2016,BA,100-150k,English,0,1,0
S201601199,2016,HS,75-100k,Other,1,1,0
S201601200,2016,MA,50-75k,English,0,1,0
S201601201,2016,MA,>150k,English,0,1,1
S201601202,2016,BA,15-30k,Spanish,0,1,0
S201601203,2016,HS,15-30k,Spanish,0,1,0
S201601204,2016,HS,>150k,English,0,1,0
S201601205,2016,BA,50-75k,English,0,1,0
S201601206,2016,some_college,15-30k,English,0,1,0
S201601207,2016,BA,75-100k,Other,0,1,0
S201601208,2016,BA,30-50k,English,0,1,0
S201601209,2016,HS,30-50k,Spanish,0,1,1
S201601210,2016,some_college,30-50k,Spanish,0,1,0
S201601211,2016,HS,75-100k,Spanish,0,0,0
S201601212,2016,MA,75-100k,English,0,1,1
S201601213,2016,BA,<15k,Spanish,0,1,1
S201601214,2016,HS,<15k,English,1,1,0
S201601215,2016,BA,100-150k,English,0,1,0
S201601216,2016,MA,30-50k,English,0,1,1
S201601217,2016,BA,>150k,English,0,1,0
S201601218,2016,HS,30-50k,English,0,0,1
S201601219,2016,some_college,15-30k,English,0,1,0
S201601220,2016,HS,100-150k,Spanish,0,1,0
S201601221,2016,MA,15-30k,English,0,1,0
S201601222,2016,some_college,75-100k,English,1,1,0
S201601223,2016,some_college,30-50k,Spanish,1,0,1
S201601224,2016,BA,100-150k,Spanish,0,1,0
S201601225,2016,BA,30-50k,English,0,1,0
S201601226,2016,PhD,75-100k,English,0,1,1
S201601227,2016,HS,75-100k,Spanish,1,1,0
S201601228,2016,HS,50-75k,Chinese,1,1,1
S201601229,2016,some_college,>150k,English,1,1,0
S201601230,2016,BA,15-30k,English,0,0,1
S201601231,2016,BA,75-100k,English,0,1,1
S201601232,2016,some_college,50-75k,English,0,1,1
S201601233,2016,BA,75-100k,English,0,1,0
S201601234,2016,some_college,15-30k,English,0,1,0
S201601235,2016,less_than_HS,30-50k,English,1,1,0
S201601236,2016,some_college,>150k,English,0,1,0
S201601237,2016,BA,15-30k,English,0,1,0
S201601238,2016,PhD,30-50k,Other,0,1,0
S201601239,2016,BA,50-75k,English,0,1,1
S201601240,2016,some_college,30-50k,English,0,0,0
S201601241,2016,some_college,>150k,English,0,1,0
S201601242,2016,HS,75-100k,English,1,0,1
S201601243,2016,BA,30-50k,Other,0,1,0
S201601244,2016,BA,50-75k,English,0,1,0
S201601245,2016,HS,50-75k,English,1,1,1
S201601246,2016,BA,<15k,Spanish,0,1,0
S201601247,2016,less_than_HS,30-50k,English,1,1,1
S201601248,2016,some_college,50-75k,Chinese,0,1,1
S201601249,2016,some_college,30-50k,English,0,1,0
S201601250,2016,BA,100-150k,English,0,1,1
S201601251,2016,HS,50-75k,Spanish,0,1,0
S201601252,2016,BA,30-50k,Spanish,0,1,0
S201601253,2016,MA,100-150k,English,0,0,0
S201601254,2016,some_college,100-150k,English,1,1,0
S201601255,2016,PhD,100-150k,Spanish,0,1,0
S201601256,2016,MA,50-75k,English,0,1,0
S201601257,2016,BA,75-100k,English,0,1,0
S201601258,2016,some_college,30-50k,English,1,1,0
S201601259,2016,HS,30-50k,English,1,1,0
S201601260,2016,HS,15-30k,Spanish,1,1,0
S201601261,2016,less_than_HS,100-150k,English,1,1,0
S201601262,2016,HS,100-150k,English,0,1,0
S201601263,2016,less_than_HS,30-50k,English,1,1,0
S201601264,2016,HS,30-50k,English,0,1,0
S201601265,2016,HS,75-100k,English,0,1,1
S201601266,2016,MA,15-30k,English,0,1,0
S201601267,2016,HS,50-75k,English,0,1,0
S201601268,2016,some_college,>150k,English,0,1,1
S201601269,2016,HS,15-30k,English,1,1,1
S201601270,2016,HS,30-50k,English,0,1,0
S201601271,2016,HS,prefer_not,English,1,1,0
S201601272,2016,BA,75-100k,English,0,1,0
S201601273,2016,less_than_HS,>150k,Spanish,0,1,1
S201601274,2016,some_college,50-75k,English,0,1,0
S201601275,2016,less_than_HS,prefer_not,English,1,1,0
S201601276,2016,HS,50-75k,English,1,1,0
S201601277,2016,less_than_HS,50-75k,Spanish,0,1,1
S201601278,2016,HS,>150k,English,1,1,0
S201601279,2016,PhD,30-50k,English,0,1,0
S201601280,2016,HS,<15k,English,1,1,0
S201601281,2016,BA,50-75k,Chinese,0,1,0
S201601282,2016,HS,<15k,English,1,1,0
S201601283,2016,MA,75-100k,English,0,1,1
S201601284,2016,some_college,30-50k,English,1,1,1
S201601285,2016,HS,15-30k,Spanish,1,1,0
S201601286,2016,BA,>150k,English,0,1,1
S201601287,2016,some_college,75-100k,English,1,1,0
S201601288,2016,BA,50-75k,English,0,1,0
S201601289,2016,HS,15-30k,English,0,1,1
S201601290,2016,BA,30-50k,English,0,1,0
S201601291,2016,BA,75-100k,English,0,1,0
S201601292,2016,BA,30-50k,English,0,1,0
S201601293,2016,less_than_HS,100-150k,English,1,1,0
S201601294,2016,less_than_HS,75-100k,English,0,1,1
S201601295,2016,MA,30-50k,English,0,1,0
S201601296,2016,some_college,15-30k,English,0,1,0
S201601297,2016,some_college,30-50k,Spanish,0,1,1
S201601298,2016,HS,prefer_not,English,1,1,1
S201601299,2016,some_college,30-50k,English,0,1,0
S201601300,2016,HS,100-150k,English,0,1,1
S201601301,2016,HS,>150k,English,1,1,1
S201601302,2016,some_college,30-50k,Spanish,0,1,0
S201601303,2016,HS,<15k,English,0,1,0
S201601304,2016,HS,50-75k,Spanish,1,1,0
S201601305,2016,less_than_HS,>150k,English,1,1,0
S201601306,2016,HS,30-50k,English,0,1,1
S201601307,2016,HS,30-50k,Spanish,0,1,0
S201601308,2016,HS,100-150k,English,0,1,0
S201601309,2016,HS,75-100k,English,0,1,0
S201601310,2016,some_college,75-100k,English,0,1,1
S201601311,2016,BA,30-50k,English,0,1,0
S201601312,2016,PhD,30-50k,English,0,1,0
S201601313,2016,HS,50-75k,Spanish,0,1,1
S201601314,2016,some_college,50-75k,English,0,1,0
S201601315,2016,some_college,15-30k,English,0,1,1
S201601316,2016,BA,100-150k,English,0,1,0
S201601317,2016,HS,50-75k,English,0,1,0
S201601318,2016,some_college,100-150k,English,0,1,1
S201601319,2016,HS,50-75k,English,1,1,0
S201601320,2016,HS,75-100k,English,0,0,0
S201601321,2016,HS,75-100k,English,1,0,0
S201601322,2016,MA,30-50k,English,0,1,0
S201601323,2016,MA,30-50k,English,0,1,0
S201601324,2016,some_college,100-150k,English,0,1,1
S201601325,2016,HS,15-30k,English,0,1,0
S201601326,2016,some_college,50-75k,English,1,1,1
S201601327,2016,some_college,30-50k,English,1,1,0
S201601328,2016,HS,100-150k,Chinese,0,1,0
S201601329,2016,HS,100-150k,English,1,1,0
S201601330,2016,HS,<15k,English,1,0,1
S201601331,2016,some_college,>150k,Other,1,1,1
S201601332,2016,less_than_HS,15-30k,English,0,1,1
S201601333,2016,BA,50-75k,English,0,1,0
S201601334,2016,some_college,15-30k,English,0,1,0
S201601335,2016,less_than_HS,75-100k,Chinese,1,1,1
S201601336,2016,BA,30-50k,English,0,1,0
S201601337,2016,BA,15-30k,Other,0,1,1
S201601338,2016,HS,50-75k,English,0,1,0
S201601339,2016,some_college,75-100k,English,0,1,1
S201601340,2016,BA,100-150k,English,0,1,0
S201601341,2016,BA,50-75k,Spanish,0,1,1
S201601342,2016,some_college,prefer_not,English,0,1,0
S201601343,2016,HS,15-30k,English,1,1,1
S201601344,2016,HS,15-30k,English,0,0,0
S201601345,2016,some_college,30-50k,English,1,1,1
S201601346,2016,MA,75-100k,English,0,1,1
S201601347,2016,some_college,100-150k,English,0,1,0
S201601348,2016,HS,30-50k,Other,1,1,0
S201601349,2016,less_than_HS,50-75k,English,1,1,1
S201601350,2016,some_college,30-50k,English,0,1,0
S201601351,2016,HS,100-150k,English,0,1,0
S201601352,2016,some_college,>150k,Spanish,1,0,1
S201601353,2016,HS,50-75k,Other,1,1,0
S201601354,2016,PhD,30-50k,English,0,1,0
S201601355,2016,HS,50-75k,English,0,1,0
S201601356,2016,BA,50-75k,English,0,1,1
S201601357,2016,MA,30-50k,English,0,1,1
S201601358,2016,some_college,>150k,Spanish,0,1,0
S201601359,2016,HS,50-75k,English,0,1,1
S201601360,2016,HS,50-75k,English,0,1,1
S201601361,2016,BA,30-50k,English,0,1,0
S201601362,2016,some_college,75-100k,English,0,1,0
S201601363,2016,some_college,100-150k,English,0,1,0
S201601364,2016,HS,100-150k,English,0,1,0
S201601365,2016,HS,>150k,English,1,1,0
S201601366,2016,BA,50-75k,Spanish,0,1,1
S201601367,2016,some_college,30-50k,English,1,1,0
S201601368,2016,BA,<15k,English,0,1,0
S201601369,2016,some_college,30-50k,English,0,1,1
S201601370,2016,HS,100-150k,English,0,1,1
S201601371,2016,some_college,15-30k,English,0,1,0
S201601372,2016,some_college,50-75k,Spanish,0,1,0
S201601373,2016,less_than_HS,30-50k,English,0,1,1
S201601374,2016,some_college,100-150k,English,0,1,0
S201601375,2016,HS,30-50k,English,1,1,1
S201601376,2016,some_college,>150k,English,0,1,0
S201601377,2016,some_college,>150k,English,0,1,1
S201601378,2016,BA,75-100k,Other,0,1,0
S201601379,2016,MA,30-50k,English,0,1,1
S201601380,2016,less_than_HS,30-50k,English,0,1,1
S201601381,2016,some_college,30-50k,English,0,1,0
S201601382,2016,HS,<15k,English,1,1,0
S201601383,2016,HS,30-50k,English,1,1,1
S201601384,2016,BA,50-75k,English,0,1,0
S201601385,2016,some_college,<15k,English,1,1,0
S201601386,2016,less_than_HS,15-30k,English,1,1,0
S201601387,2016,HS,75-100k,English,1,1,0
S201601388,2016,some_college,75-100k,English,1,1,0
S201601389,2016,some_college,75-100k,English,0,1,0
S201601390,2016,MA,30-50k,English,0,1,1
S201601391,2016,MA,100-150k,English,0,1,0
S201601392,2016,HS,50-75k,Spanish,0,1,0
S201601393,2016,less_than_HS,>150k,Chinese,1,1,0
S201601394,2016,some_college,50-75k,Spanish,0,1,0
S201601395,2016,MA,50-75k,English,0,1,0
S201601396,2016,BA,30-50k,English,0,1,0
S201601397,2016,HS,15-30k,English,0,1,1
S201601398,2016,some_college,50-75k,Chinese,0,0,0
S201601399,2016,HS,30-50k,Spanish,0,1,0
S201601400,2016,MA,<15k,English,0,1,0
S201601401,2016,some_college,<15k,English,0,0,0
S201601402,2016,BA,<15k,English,0,1,0
S201601403,2016,HS,15-30k,English,1,1,1
S201601404,2016,some_college,75-100k,English,0,1,1
S201601405,2016,some_college,50-75k,English,1,1,0
S201601406,2016,some_college,50-75k,English,0,1,1
S201601407,2016,HS,15-30k,English,1,1,1
S201601408,2016,some_college,>150k,English,0,1,1
S201601409,2016,BA,15-30k,English,0,1,1
S201601410,2016,BA,30-50k,English,0,1,0
S201601411,2016,PhD,30-50k,English,0,1,0
S201601412,2016,some_college,100-150k,English,0,1,0
S201601413,2016,less_than_HS,50-75k,English,0,1,1
S201601414,2016,less_than_HS,100-150k,English,0,1,0
S201601415,2016,HS,15-30k,Other,1,1,0
S201601416,2016,MA,75-100k,English,0,1,1
S201601417,2016,BA,15-30k,Spanish,0,1,0
S201601418,2016,HS,50-75k,English,0,1,0
S201601419,2016,MA,30-50k,English,0,1,0
S201601420,2016,some_college,50-75k,English,0,1,0
S201601421,2016,PhD,15-30k,English,0,1,0
S201601422,2016,HS,50-75k,English,0,1,0
S201601423,2016,some_college,30-50k,English,0,1,1
S201601424,2016,HS,30-50k,English,0,1,0
S201601425,2016,HS,30-50k,English,0,1,0
S201601426,2016,BA,<15k,English,0,1,1
S201601427,2016,HS,75-100k,English,0,1,0
S201601428,2016,HS,30-50k,English,1,1,0
S201601429,2016,HS,30-50k,Spanish,1,1,1
