student_id,cohort,degree_level,major_primary,major_secondary,conferral_date,final_cum_gpa,honors
S201600886,2016,BS,Mechanical Engineering,Minor: Music,2020-05-22,3.35,cum laude
S201600889,2016,BS,Statistics,Minor: Music,2020-05-12,3.26,magna cum laude
S201600891,2016,BS,Kinesiology,Minor: Spanish,2020-05-19,3.76,cum laude
S201600893,2016,BS,Physics,,2020-05-22,3.34,
S201600899,2016,BS,Physics,,2021-05-18,4.0,
S201600903,2016,BA,History,,2022-05-21,3.78,cum laude
S201600909,2016,BS,Biomedical Engineering,Minor: Music,2020-05-17,4.0,cum laude
S201600910,2016,BS,Electrical Engineering,,2021-05-16,3.44,cum laude
S201600912,2016,BS,Civil Engineering,,2021-05-16,3.31,
S201600913,2016,BA,Spanish,,2022-05-13,2.91,
S201600920,2016,BS,Communications,,2022-05-16,3.53,magna cum laude
S201600921,2016,BS,Public Health,,2020-05-21,3.22,cum laude
S201600922,2016,BA,History,Minor: Spanish,2021-05-20,4.0,cum laude
S201600926,2016,BS,Mathematics,,2022-05-13,3.94,
S201600929,2016,BA,Psychology,,2020-05-15,3.61,
S201600935,2016,BS,Chemistry,,2020-05-20,4.0,
S201600936,2016,BS,Nursing,,2021-05-20,3.5,
S201600938,2016,BS,Finance,,2021-05-22,3.43,
S201600939,2016,BS,Management,,2020-05-15,2.66,
S201600941,2016,BS,Marketing,,2021-05-21,3.64,
S201600942,2016,BS,Accounting,,2020-05-14,3.4,cum laude
S201600945,2016,BA,Economics,,2021-05-21,3.69,
S201600949,2016,BS,Management,,2020-05-13,3.01,
S201600962,2016,BS,Statistics,Minor: History,2020-05-17,4.0,
S201600964,2016,BA,History,Minor: Music,2021-05-15,3.21,
S201600966,2016,BA,Political Science,Minor: Math,2021-05-20,3.9,cum laude
S201600969,2016,BA,English,,2021-05-18,2.9,
S201600975,2016,BS,Economics-Bus,,2020-05-20,3.28,
S201600979,2016,BA,Sociology,,2020-05-22,3.52,
S201600983,2016,BS,Finance,,2022-05-23,3.91,
S201600993,2016,BS,Kinesiology,,2021-05-15,3.83,
S201600996,2016,BS,General Studies,,2022-05-21,3.36,
S201600998,2016,BS,Public Health,Minor: Stats,2021-05-23,3.47,
S201601000,2016,BS,Management,,2021-05-16,4.0,
S201601002,2016,BS,Finance,,2020-05-12,3.34,cum laude
S201601003,2016,BA,Philosophy,,2020-05-19,4.0,cum laude
S201601007,2016,BA,Economics,Minor: Music,2021-05-16,4.0,
S201601008,2016,BS,Pre-Med,,2021-05-12,3.12,cum laude
S201601013,2016,BS,Nursing,Minor: Math,2020-05-19,3.69,
S201601014,2016,BS,Mechanical Engineering,,2022-05-21,4.0,
S201601016,2016,BS,Public Health,,2020-05-16,3.84,
S201601021,2016,BS,Accounting,,2021-05-18,3.78,magna cum laude
S201601026,2016,BS,Economics-Bus,Minor: Spanish,2020-05-18,3.02,
S201601027,2016,BS,Statistics,Minor: Spanish,2022-05-21,2.66,
S201601033,2016,BS,Biology,,2020-05-15,3.93,
S201601037,2016,BS,Physics,Minor: Music,2021-05-13,4.0,
S201601038,2016,BA,Mathematics,,2021-05-17,3.46,
S201601043,2016,BS,Finance,Minor: Stats,2020-05-16,3.33,
S201601044,2016,BS,Mathematics,,2020-05-23,2.41,
S201601056,2016,BS,Economics-Bus,,2020-05-14,4.0,cum laude
S201601059,2016,BS,Accounting,,2020-05-23,2.93,
S201601062,2016,BA,Philosophy,Minor: Math,2020-05-12,4.0,
S201601064,2016,BS,Pre-Med,,2022-05-14,4.0,
S201601068,2016,BS,Biomedical Engineering,,2022-05-17,3.71,
S201601071,2016,BA,Political Science,Minor: Spanish,2020-05-14,3.34,
S201601072,2016,BA,Economics,,2021-05-16,4.0,cum laude
S201601076,2016,BS,Communications,Minor: Spanish,2021-05-13,3.81,
S201601077,2016,BS,Statistics,Minor: Math,2021-05-13,3.42,
S201601081,2016,BS,Kinesiology,,2020-05-18,3.76,cum laude
S201601084,2016,BS,Finance,,2021-05-19,4.0,
S201601086,2016,BS,Chemistry,Minor: History,2021-05-19,3.06,
S201601093,2016,BS,Chemistry,Minor: Music,2021-05-19,3.77,
S201601095,2016,BS,Statistics,Minor: Spanish,2021-05-15,3.5,
S201601096,2016,BS,Undeclared,,2020-05-13,3.89,
S201601104,2016,BS,Pre-Med,,2020-05-21,4.0,cum laude
S201601105,2016,BS,General Studies,,2021-05-15,3.22,
S201601109,2016,BS,Biomedical Engineering,,2021-05-20,3.8,
S201601114,2016,BS,Biology,,2020-05-22,3.31,
S201601118,2016,BS,General Studies,Minor: Music,2021-05-23,3.07,
S201601119,2016,BS,Statistics,,2021-05-18,2.57,
S201601122,2016,BA,Sociology,Minor: Stats,2020-05-22,2.79,
S201601123,2016,BS,Psychology,,2021-05-23,3.53,cum laude
S201601127,2016,BS,Biomedical Engineering,Minor: History,2020-05-20,3.69,
S201601128,2016,BA,Political Science,,2020-05-19,2.96,
S201601130,2016,BS,Mathematics,Minor: History,2021-05-19,3.48,
S201601131,2016,BS,Management,,2021-05-13,3.67,
S201601136,2016,BS,Mathematics,,2020-05-17,3.3,cum laude
S201601137,2016,BA,Public Health,,2020-05-18,3.19,
S201601138,2016,BS,Economics-Bus,Minor: Math,2020-05-22,4.0,cum laude
S201601140,2016,BS,Electrical Engineering,,2022-05-14,3.93,
S201601146,2016,BS,Civil Engineering,,2020-05-15,3.96,
S201601149,2016,BS,Management,,2021-05-19,3.11,magna cum laude
S201601150,2016,BA,History,Minor: Music,2021-05-17,3.8,cum laude
S201601153,2016,BS,General Studies,,2021-05-18,3.57,
S201601154,2016,BS,Kinesiology,Minor: Math,2020-05-23,3.7,
S201601155,2016,BS,Biology,,2020-05-14,4.0,
S201601157,2016,BS,Economics-Bus,,2022-05-13,3.7,
S201601160,2016,BS,Statistics,Minor: History,2020-05-17,3.45,
S201601161,2016,BA,Sociology,,2021-05-21,3.04,cum laude
S201601162,2016,BA,Sociology,,2020-05-20,3.15,magna cum laude
S201601163,2016,BS,Accounting,,2021-05-13,2.73,
S201601167,2016,BS,Electrical Engineering,Minor: Math,2021-05-14,4.0,
S201601176,2016,BS,Mechanical Engineering,,2020-05-17,3.21,
S201601177,2016,BA,Philosophy,,2021-05-17,3.25,
S201601179,2016,BS,Electrical Engineering,,2020-05-20,3.63,cum laude
S201601181,2016,BS,Communications,,2020-05-20,3.69,cum laude
S201601187,2016,BS,Mechanical Engineering,,2021-05-18,3.46,
S201601188,2016,BA,Computer Science,Minor: Math,2020-05-15,3.35,
S201601192,2016,BS,Pre-Med,,2020-05-16,3.37,
S201601194,2016,BS,Kinesiology,,2021-05-12,3.9,
S201601195,2016,BS,Kinesiology,Minor: History,2020-05-21,3.65,
S201601196,2016,BS,Mechanical Engineering,,2020-05-22,3.3,
S201601200,2016,BS,Nursing,,2020-05-20,3.98,
S201601209,2016,BS,Marketing,,2021-05-15,3.8,
S201601219,2016,BS,Computer Science,Minor: Math,2021-05-20,3.95,
S201601224,2016,BS,Mechanical Engineering,,2020-05-19,3.13,cum laude
S201601227,2016,BA,Political Science,,2021-05-23,3.81,cum laude
S201601230,2016,BS,Statistics,,2020-05-18,3.7,magna cum laude
S201601235,2016,BA,Philosophy,,2021-05-12,4.0,cum laude
S201601236,2016,BS,Management,,2020-05-18,3.71,
S201601240,2016,BA,Political Science,Minor: Stats,2021-05-17,3.09,summa cum laude
S201601242,2016,BS,Management,Minor: History,2021-05-14,3.68,
S201601244,2016,BS,Economics,,2020-05-15,4.0,
S201601251,2016,BS,Computer Science,Minor: Spanish,2021-05-12,2.53,summa cum laude
S201601256,2016,BS,Pre-Med,,2020-05-23,3.7,
S201601257,2016,BA,Psychology,,2020-05-15,3.76,
S201601259,2016,BS,Statistics,,2021-05-15,3.97,
S201601262,2016,BS,Biomedical Engineering,,2022-05-19,4.0,summa cum laude
S201601263,2016,BA,Art History,Minor: Stats,2022-05-17,3.71,cum laude
S201601267,2016,BS,Statistics,,2021-05-16,4.0,
S201601270,2016,BS,Statistics,,2020-05-17,3.46,
S201601272,2016,BA,Statistics,,2021-05-16,3.48,cum laude
S201601275,2016,BS,Mechanical Engineering,Minor: Music,2020-05-21,4.0,magna cum laude
S201601277,2016,BA,Economics,Minor: History,2021-05-15,3.5,
S201601278,2016,BS,Accounting,Minor: Spanish,2021-05-17,3.51,
S201601280,2016,BA,Psychology,,2020-05-19,3.57,summa cum laude
S201601285,2016,BS,Chemistry,,2020-05-12,3.37,magna cum laude
S201601290,2016,BS,Nursing,,2021-05-23,3.79,
S201601291,2016,BS,Chemistry,,2022-05-17,3.69,cum laude
S201601292,2016,BS,General Studies,,2020-05-22,3.91,
S201601296,2016,BS,Finance,,2020-05-12,3.65,
S201601299,2016,BS,Pre-Med,Minor: History,2020-05-18,3.57,
S201601300,2016,BS,Mathematics,,2021-05-22,4.0,magna cum laude
S201601301,2016,BS,Finance,,2022-05-12,3.33,
S201601305,2016,BS,General Studies,,2020-05-15,3.52,
S201601306,2016,BS,Mathematics,Minor: Spanish,2020-05-12,3.45,cum laude
S201601307,2016,BS,General Studies,,2020-05-14,3.15,summa cum laude
S201601309,2016,BA,Economics,Minor: Music,2020-05-15,3.35,
S201601314,2016,BS,Nursing,,2020-05-20,4.0,cum laude
S201601315,2016,BS,Statistics,Minor: Math,2020-05-16,3.04,
S201601316,2016,BS,Physics,Minor: Math,2020-05-21,3.21,summa cum laude
S201601317,2016,BS,Economics-Bus,,2020-05-18,4.0,
S201601318,2016,BS,Management,,2021-05-23,3.88,
S201601319,2016,BA,Sociology,,2020-05-16,3.75,
S201601321,2016,BS,Biomedical Engineering,Minor: History,2021-05-20,4.0,summa cum laude
S201601326,2016,BS,Pre-Med,,2020-05-17,4.0,
S201601331,2016,BS,Management,Minor: Music,2021-05-15,3.12,cum laude
S201601333,2016,BS,Biology,,2020-05-22,3.44,
S201601338,2016,BA,Economics,,2021-05-19,3.47,summa cum laude
S201601339,2016,BS,Mechanical Engineering,Minor: Spanish,2021-05-23,3.72,cum laude
S201601340,2016,BS,Communications,,2021-05-14,4.0,cum laude
S201601343,2016,BS,Biomedical Engineering,Minor: History,2021-05-16,3.09,
S201601344,2016,BA,History,,2020-05-21,2.7,
S201601347,2016,BS,Civil Engineering,,2020-05-19,3.77,
S201601355,2016,BA,Economics,,2021-05-18,3.32,
S201601358,2016,BS,Kinesiology,Minor: Music,2021-05-12,2.85,
S201601363,2016,BS,Statistics,,2020-05-12,3.08,cum laude
S201601364,2016,BS,Nursing,Minor: Math,2020-05-15,3.31,
S201601366,2016,BS,Mathematics,Minor: Spanish,2020-05-18,3.11,
S201601372,2016,BS,Spanish,,2020-05-16,4.0,
S201601376,2016,BA,Economics,,2020-05-19,3.07,
S201601378,2016,BA,Economics,,2021-05-22,3.29,
S201601379,2016,BS,Management,,2021-05-23,3.67,
S201601382,2016,BS,Education,,2021-05-19,4.0,
S201601387,2016,BS,Accounting,Minor: History,2021-05-18,3.14,
S201601395,2016,BS,Computer Science,Minor: History,2021-05-20,3.06,
S201601396,2016,BS,Nursing,,2020-05-19,3.72,
S201601397,2016,BS,Undeclared,,2020-05-20,3.45,
S201601407,2016,BA,Anthropology,,2020-05-19,2.85,
S201601411,2016,BS,Physics,,2020-05-14,3.56,
S201601412,2016,BS,Public Health,Minor: Music,2021-05-20,3.91,
S201601420,2016,BS,General Studies,,2021-05-16,3.36,
S201601422,2016,BS,Public Health,,2020-05-19,2.77,cum laude
S201601423,2016,BS,Statistics,Minor: History,2021-05-15,4.0,cum laude
S201601425,2016,BS,Public Health,Minor: Math,2022-05-22,3.7,
S201601427,2016,BS,Education,,2020-05-13,4.0,summa cum laude
S201601431,2016,BA,Anthropology,Minor: Spanish,2022-05-19,3.52,
S201601434,2016,BA,Art History,Minor: History,2021-05-15,3.36,
S201601444,2016,BS,Kinesiology,Minor: Music,2020-05-21,3.77,cum laude
S201601446,2016,BS,Biomedical Engineering,,2020-05-16,3.7,
S201601452,2016,BS,Physics,,2020-05-12,4.0,
S201601456,2016,BS,Marketing,Minor: History,2021-05-18,3.77,cum laude
S201601457,2016,BA,Economics,,2020-05-16,3.13,magna cum laude
S201601458,2016,BA,Spanish,Minor: Math,2020-05-17,3.35,
S201601462,2016,BA,Psychology,Minor: Spanish,2020-05-13,3.85,
S201601465,2016,BS,Mathematics,,2021-05-13,4.0,cum laude
S201601467,2016,BS,Chemistry,,2020-05-14,3.79,
S201601488,2016,BA,History,,2020-05-13,4.0,cum laude
S201601490,2016,BS,Physics,,2021-05-12,3.03,cum laude
S201601493,2016,BS,Finance,,2020-05-16,2.55,
S201601494,2016,BS,Electrical Engineering,,2020-05-13,3.43,
S201601497,2016,BA,Psychology,,2020-05-17,3.07,
S201601499,2016,BS,Public Health,Minor: Stats,2020-05-15,3.46,cum laude
S201601502,2016,BS,Biology,Minor: Spanish,2021-05-22,3.81,
S201601509,2016,BS,Electrical Engineering,,2020-05-22,3.12,
S201601510,2016,BS,Mechanical Engineering,Minor: History,2020-05-22,3.65,
S201601511,2016,BA,Education,,2020-05-13,3.81,
S201601520,2016,BA,Psychology,Minor: Music,2020-05-18,3.95,summa cum laude
S201601521,2016,BS,Biomedical Engineering,,2020-05-18,2.88,
S201601525,2016,BS,Management,Minor: Music,2022-05-21,3.59,
S201601528,2016,BS,Sociology,,2021-05-12,4.0,
S201601530,2016,BS,Statistics,Minor: Math,2020-05-18,4.0,
S201601537,2016,BS,Education,,2022-05-17,3.91,cum laude
S201601538,2016,BS,Mathematics,,2022-05-22,3.49,
S201601540,2016,BS,Computer Science,,2021-05-22,3.29,
S201601541,2016,BS,Communications,,2020-05-20,3.96,
S201601543,2016,BS,Economics-Bus,,2020-05-15,3.18,
S201601550,2016,BS,Pre-Med,Minor: History,2020-05-15,3.4,
S201601552,2016,BS,Marketing,Minor: History,2020-05-18,3.29,
S201601554,2016,BS,Chemistry,,2021-05-12,2.81,
S201601556,2016,BS,Biology,Minor: Spanish,2020-05-20,4.0,
S201601558,2016,BS,Biology,,2022-05-15,3.18,
S201601560,2016,BS,Finance,,2021-05-14,4.0,
S201601566,2016,BS,Economics-Bus,Minor: Music,2020-05-18,3.03,
S201601567,2016,BS,Marketing,Minor: Stats,2020-05-12,2.84,
S201601569,2016,BS,Accounting,Minor: Stats,2021-05-22,3.82,
S201601570,2016,BA,Economics,Minor: History,2021-05-22,3.93,
S201601572,2016,BS,Civil Engineering,,2021-05-18,3.84,
S201601577,2016,BS,Mechanical Engineering,,2020-05-17,3.49,cum laude
S201601585,2016,BS,Civil Engineering,,2021-05-16,3.74,
S201601594,2016,BS,Communications,,2021-05-22,3.33,
S201601595,2016,BS,Biology,,2021-05-13,3.27,magna cum laude
S201601598,2016,BS,Accounting,,2020-05-22,3.45,
S201601604,2016,BS,Economics-Bus,,2020-05-23,3.63,
S201601608,2016,BS,Education,,2020-05-14,3.44,
S201601620,2016,BS,Biology,Minor: Math,2020-05-13,3.69,magna cum laude
S201601626,2016,BS,Undeclared,,2021-05-17,3.78,
S201601627,2016,BS,Computer Science,,2020-05-22,3.35,
S201601628,2016,BA,Spanish,,2020-05-22,3.46,
S201601629,2016,BS,Communications,,2020-05-21,4.0,
S201601632,2016,BA,Pre-Med,,2020-05-18,3.31,
S201601633,2016,BS,Civil Engineering,Minor: Math,2021-05-17,3.56,cum laude
S201601634,2016,BA,History,Minor: Music,2020-05-13,3.22,
S201601637,2016,BS,Marketing,,2021-05-22,3.08,cum laude
S201601642,2016,BS,Mathematics,Minor: Music,2020-05-22,2.76,summa cum laude
S201601647,2016,BS,Finance,Minor: Spanish,2021-05-22,4.0,
S201601648,2016,BS,Biomedical Engineering,Minor: History,2020-05-17,3.91,
S201601649,2016,BA,Political Science,,2021-05-14,3.66,magna cum laude
S201601650,2016,BS,Economics-Bus,Minor: Math,2020-05-16,3.78,
S201601651,2016,BS,Finance,,2021-05-20,3.47,
S201601652,2016,BA,Sociology,Minor: History,2020-05-14,3.58,
S201601656,2016,BS,Communications,Minor: Spanish,2020-05-12,3.85,
S201601657,2016,BS,Statistics,Minor: Music,2020-05-19,4.0,
S201601658,2016,BS,Education,Minor: Math,2020-05-17,3.84,
S201601660,2016,BS,Nursing,Minor: Stats,2020-05-22,4.0,
S201601663,2016,BS,Pre-Med,,2020-05-19,3.29,
S201601664,2016,BS,Chemistry,,2020-05-23,3.49,
S201601665,2016,BS,Finance,,2020-05-12,3.55,
S201601666,2016,BS,Kinesiology,Minor: Spanish,2020-05-16,4.0,
S201601668,2016,BS,Mechanical Engineering,,2020-05-12,3.46,
S201601670,2016,BA,Political Science,,2021-05-17,3.93,cum laude
S201601673,2016,BS,Accounting,Minor: Math,2020-05-21,3.36,
S201601675,2016,BS,Mathematics,Minor: Stats,2021-05-16,4.0,cum laude
S201601677,2016,BA,Spanish,Minor: Stats,2020-05-14,3.92,
S201601681,2016,BS,Statistics,,2022-05-23,3.25,
S201601682,2016,BA,Economics,,2020-05-12,2.83,
S201601686,2016,BS,Economics-Bus,Minor: Music,2020-05-18,3.44,summa cum laude
S201601687,2016,BA,Economics,,2020-05-21,3.81,
S201601692,2016,BS,Communications,,2020-05-15,3.41,
S201601693,2016,BS,Chemistry,,2020-05-14,3.62,
S201601694,2016,BS,Biomedical Engineering,,2021-05-19,3.73,
S201601695,2016,BS,Communications,Minor: Stats,2021-05-16,3.76,
S201601700,2016,BS,Nursing,,2020-05-12,3.89,cum laude
S201601702,2016,BS,Economics,,2021-05-16,3.15,cum laude
S201601703,2016,BA,Sociology,,2020-05-18,3.16,
S201601705,2016,BA,Economics,,2020-05-15,3.78,
S201601706,2016,BS,Chemistry,Minor: Spanish,2020-05-21,3.32,
S201601710,2016,BS,Nursing,Minor: History,2021-05-12,2.51,
S201601711,2016,BS,Management,Minor: Math,2020-05-21,2.85,
S201601715,2016,BS,Marketing,Minor: Stats,2022-05-13,3.24,magna cum laude
S201601716,2016,BS,Sociology,Minor: History,2020-05-18,3.33,
S201601717,2016,BA,Anthropology,Minor: Stats,2022-05-18,3.16,
S201601721,2016,BS,Management,,2020-05-20,3.65,
S201601722,2016,BS,Biomedical Engineering,,2020-05-13,3.32,
S201601726,2016,BS,General Studies,,2020-05-14,3.58,cum laude
S201601727,2016,BS,Communications,,2021-05-13,3.95,cum laude
S201601728,2016,BS,Education,,2020-05-16,2.37,
S201601733,2016,BS,Physics,Minor: Music,2021-05-19,3.31,
S201601735,2016,BS,Biology,,2020-05-18,2.78,cum laude
S201601742,2016,BS,Computer Science,,2021-05-14,3.09,
S201601745,2016,BS,Pre-Med,Minor: Spanish,2021-05-14,3.37,
S201601746,2016,BA,Spanish,Minor: Spanish,2021-05-23,3.24,
S201601749,2016,BA,Statistics,,2021-05-22,3.78,
S201601759,2016,BS,Economics-Bus,,2021-05-22,3.05,cum laude
S201601764,2016,BA,Mechanical Engineering,,2020-05-23,4.0,
S201601769,2016,BS,General Studies,,2020-05-21,3.19,
S201601770,2016,BS,Biology,Minor: Stats,2020-05-16,2.6,
S201601772,2016,BA,Political Science,Minor: Spanish,2021-05-21,4.0,magna cum laude
S201601777,2016,BA,Psychology,,2020-05-19,3.5,cum laude
S201601778,2016,BS,Mathematics,,2021-05-18,3.93,
S201601780,2016,BS,Undeclared,,2021-05-22,3.39,cum laude
S201601788,2016,BS,Electrical Engineering,,2021-05-13,3.81,cum laude
S201601789,2016,BA,Anthropology,,2020-05-19,3.85,
S201601790,2016,BS,Finance,Minor: History,2021-05-17,3.28,magna cum laude
S201601793,2016,BS,Electrical Engineering,,2020-05-15,3.38,cum laude
S201601797,2016,BS,Electrical Engineering,,2022-05-19,4.0,
S201601800,2016,BS,Mechanical Engineering,,2021-05-21,2.94,
S201601803,2016,BA,Political Science,,2020-05-13,3.86,
S201601805,2016,BS,Accounting,,2020-05-22,3.75,
S201601809,2016,BS,Civil Engineering,,2020-05-21,4.0,
S201601812,2016,BA,Political Science,Minor: History,2020-05-21,3.99,
S201601816,2016,BS,Mathematics,Minor: History,2022-05-21,3.46,
S201601818,2016,BS,Chemistry,Minor: Music,2020-05-17,3.78,
S201601819,2016,BS,Management,,2022-05-12,3.5,
S201601820,2016,BS,Management,,2020-05-17,3.34,magna cum laude
S201601827,2016,BA,Psychology,Minor: Math,2021-05-21,3.88,
S201601831,2016,BS,Public Health,,2020-05-19,4.0,
S201601836,2016,BS,Economics-Bus,,2021-05-23,4.0,
S201601841,2016,BS,Education,Minor: Music,2020-05-21,3.8,
S201601844,2016,BA,Psychology,,2020-05-16,3.17,
S201601845,2016,BS,Mathematics,Minor: Spanish,2021-05-19,3.08,cum laude
S201601846,2016,BS,Kinesiology,Minor: History,2021-05-17,3.47,
S201601850,2016,BS,Statistics,Minor: History,2020-05-17,3.95,
S201601851,2016,BS,Nursing,Minor: Math,2022-05-21,3.4,magna cum laude
S201601853,2016,BS,Mechanical Engineering,,2020-05-21,2.71,
S201601858,2016,BS,Economics-Bus,Minor: Stats,2020-05-14,3.27,
S201601865,2016,BS,Nursing,,2020-05-15,3.27,
S201601866,2016,BS,General Studies,Minor: Spanish,2020-05-12,3.45,magna cum laude
S201601868,2016,BS,Kinesiology,Minor: Stats,2021-05-16,3.27,
S201601873,2016,BA,Anthropology,Minor: Spanish,2020-05-14,3.71,
S201601874,2016,BS,Management,,2020-05-17,2.86,cum laude
S201601875,2016,BS,Finance,,2020-05-16,3.04,
S201601876,2016,BS,Communications,,2020-05-16,3.5,
S201601881,2016,BS,Nursing,Minor: Stats,2022-05-20,3.88,
S201601882,2016,BS,Chemistry,Minor: History,2020-05-22,3.75,
S201601883,2016,BA,History,Minor: Music,2020-05-13,3.77,
S201601891,2016,BS,Public Health,,2020-05-14,2.9,
S201601894,2016,BS,Marketing,,2020-05-12,3.98,
S201601896,2016,BA,Philosophy,Minor: History,2022-05-19,2.63,
S201601905,2016,BS,Economics-Bus,,2020-05-21,3.9,cum laude
S201601906,2016,BA,Anthropology,,2020-05-18,4.0,
S201601908,2016,BS,Communications,,2020-05-12,3.59,
S201601912,2016,BS,Statistics,Minor: History,2021-05-15,3.12,
S201601913,2016,BS,Biology,,2020-05-13,3.77,
S201601914,2016,BS,Nursing,Minor: Spanish,2022-05-20,3.17,
S201601918,2016,BA,Philosophy,,2021-05-17,2.81,
S201601919,2016,BA,English,Minor: History,2021-05-15,3.68,cum laude
S201601920,2016,BS,Undeclared,Minor: Stats,2021-05-14,3.89,
S201601922,2016,BS,Public Health,Minor: Stats,2020-05-16,3.43,
S201601927,2016,BS,Computer Science,,2020-05-16,3.86,
S201601928,2016,BS,Finance,,2021-05-19,4.0,cum laude
S201601932,2016,BS,Philosophy,,2020-05-15,3.1,
S201601936,2016,BS,Kinesiology,,2021-05-22,3.04,
S201601941,2016,BS,Mathematics,Minor: Music,2021-05-22,3.25,magna cum laude
S201601946,2016,BS,Art History,,2020-05-16,4.0,magna cum laude
S201601947,2016,BS,Mathematics,,2022-05-15,4.0,cum laude
S201601950,2016,BS,Education,Minor: Music,2021-05-15,3.49,
S201601952,2016,BS,Nursing,Minor: Math,2020-05-15,3.22,
S201601954,2016,BS,Physics,,2020-05-16,3.24,cum laude
S201601956,2016,BS,Education,Minor: Math,2021-05-16,3.53,
S201601974,2016,BS,General Studies,,2020-05-19,4.0,
S201601980,2016,BS,Economics-Bus,,2022-05-13,3.04,
S201601987,2016,BS,Finance,Minor: History,2020-05-19,3.27,magna cum laude
S201601989,2016,BS,Accounting,,2020-05-20,3.7,
