graduate_id,institution_id,cohort_year,field_of_study,age_at_grad,female,cum_gpa,first_gen,rural_origin,low_income_q,internship_months,high_demand_field,risk_score,eligible_z,enrolled_d,y_match_6m,y_quality_6m,y_stability_12m
G2018001600,U04,2022,BUS,23.8,0,3.31,0,0,1,0,0,25.912,0,0,75.29,0,0
G2018001601,U05,2021,BUS,24.3,1,3.148,0,1,0,2,0,38.371,0,0,70.96,0,0
G2018001602,U05,2019,STEM,26.7,0,3.192,1,1,0,3,0,38.45,0,0,68.33,1,1
G2018001603,U02,2020,SOC,24.6,1,2.581,0,0,1,2,0,10.969,0,0,49.96,1,1
G2018001604,U06,2019,BUS,29.2,1,3.07,1,0,0,2,0,25.962,0,1,65.07,1,1
G2018001605,U01,2021,SOC,23.7,0,3.504,0,0,0,0,0,63.528,0,1,64.66,1,1
G2018001606,U08,2022,HLT,26.8,1,3.125,0,0,1,2,1,36.703,0,1,65.13,1,1
G2018001607,U04,2021,HUM,27.0,1,3.395,0,1,0,3,0,16.731,0,0,52.6,1,0
G2018001608,U04,2022,HLT,24.1,0,3.616,0,0,1,4,1,11.125,0,0,49.9,1,1
G2018001609,U06,2018,STEM,22.8,1,2.56,1,1,0,3,1,15.349,0,1,78.08,1,1
G2018001610,U03,2020,HUM,23.3,0,3.591,0,1,0,4,0,0.1,0,0,60.97,1,1
G2018001611,U02,2021,STEM,21.0,1,2.967,0,0,1,0,1,35.827,0,0,48.2,0,0
G2018001612,U06,2018,HUM,25.5,1,2.811,0,0,0,1,0,19.844,0,0,62.4,1,1
G2018001613,U08,2018,HUM,23.6,1,2.663,0,1,1,1,0,21.956,0,0,55.6,1,1
G2018001614,U07,2020,STEM,24.0,1,2.826,0,0,0,3,0,18.946,0,1,62.44,1,1
G2018001615,U03,2018,STEM,21.0,1,1.992,1,1,0,0,1,50.495,0,1,74.78,1,1
G2018001616,U07,2020,BUS,23.4,0,2.895,1,1,1,2,0,36.201,0,0,60.74,0,1
G2018001617,U01,2022,STEM,26.1,1,3.419,0,1,0,0,1,5.845,0,0,60.77,1,0
G2018001618,U04,2022,HUM,22.8,1,2.758,1,0,1,1,0,15.327,0,1,64.83,1,0
G2018001619,U07,2022,HLT,25.6,1,2.753,0,0,1,3,0,29.076,0,0,74.02,1,1
G2018001620,U05,2020,STEM,24.2,0,3.127,0,0,0,1,1,11.681,0,1,71.46,1,1
G2018001621,U02,2020,EDU,28.9,0,2.168,1,0,0,2,0,31.156,0,0,47.7,1,0
G2018001622,U06,2019,HUM,24.6,1,3.494,1,1,1,2,0,24.61,0,1,73.62,1,1
G2018001623,U04,2021,BUS,27.1,1,3.325,0,0,0,1,0,58.172,0,0,66.91,1,1
G2018001624,U02,2019,STEM,24.8,1,4.0,0,0,0,0,1,0.1,0,0,79.38,1,1
G2018001625,U07,2021,SOC,22.1,0,2.688,0,0,0,2,0,34.227,0,0,75.91,0,1
G2018001626,U05,2020,HLT,26.1,0,3.345,0,0,0,3,0,21.531,0,0,79.31,1,1
G2018001627,U08,2018,STEM,24.5,1,3.11,1,0,0,4,1,30.395,0,0,78.81,0,1
G2018001628,U03,2022,HLT,26.4,1,3.171,0,1,0,3,1,39.249,0,0,61.32,1,1
G2018001629,U05,2022,STEM,24.4,0,3.67,0,0,0,2,1,44.588,0,0,70.35,1,1
G2018001630,U05,2018,BUS,24.6,1,2.911,0,0,0,0,0,22.785,0,0,57.12,1,1
G2018001631,U07,2022,SOC,25.2,1,2.92,0,0,0,1,0,42.763,0,0,51.43,0,0
G2018001632,U08,2019,STEM,26.9,0,3.607,0,1,0,3,1,56.289,0,0,74.11,1,1
G2018001633,U02,2020,SOC,23.8,1,3.564,1,0,0,1,0,22.338,0,0,54.33,1,0
G2018001634,U04,2018,BUS,26.4,1,3.12,0,1,0,0,0,44.347,0,1,65.74,1,1
G2018001635,U03,2020,BUS,28.3,1,2.669,0,0,1,2,0,48.777,0,0,42.73,1,0
G2018001636,U05,2020,HLT,24.2,1,3.669,0,0,1,2,0,8.195,0,1,83.42,1,1
G2018001637,U03,2019,SOC,28.2,0,3.04,0,0,1,1,0,30.789,0,0,60.23,1,1
G2018001638,U07,2019,SOC,24.2,0,3.384,1,1,0,2,0,31.211,0,0,66.33,1,1
G2018001639,U03,2018,HLT,23.2,0,2.991,1,0,1,0,0,28.676,0,0,55.44,1,1
G2018001640,U05,2019,STEM,22.4,0,2.613,1,1,0,5,0,24.125,0,0,61.24,1,1
G2018001641,U03,2022,HLT,22.6,1,2.987,0,0,1,0,0,37.457,0,0,64.53,1,0
G2018001642,U02,2021,STEM,25.6,0,2.824,0,0,0,1,0,17.833,0,0,59.04,1,1
G2018001643,U06,2021,STEM,24.1,0,2.486,0,0,0,2,1,14.675,0,0,64.9,1,1
G2018001644,U01,2022,BUS,24.2,0,2.814,0,0,0,1,0,77.885,1,1,53.15,1,1
G2018001645,U04,2020,HUM,25.1,1,3.186,1,1,0,1,0,19.203,0,1,78.23,1,1
G2018001646,U03,2019,STEM,23.4,0,3.52,1,0,0,1,1,35.468,0,0,75.7,1,1
G2018001647,U08,2020,SOC,23.6,0,3.347,0,0,0,3,0,22.989,0,0,69.35,0,0
G2018001648,U04,2019,BUS,21.0,0,2.414,0,1,0,3,0,28.72,0,0,61.23,1,1
G2018001649,U06,2022,BUS,23.3,1,2.68,1,0,0,0,0,23.455,0,1,63.56,1,1
G2018001650,U04,2018,STEM,24.8,0,3.199,0,0,1,1,0,15.526,0,0,70.59,0,1
G2018001651,U07,2021,EDU,26.3,1,3.317,0,0,1,2,0,0.915,0,0,68.26,1,1
G2018001652,U07,2020,HUM,26.9,0,3.519,0,1,0,1,0,6.407,0,0,54.63,1,1
G2018001653,U06,2021,BUS,22.0,1,2.702,0,0,0,1,0,26.693,0,0,67.82,1,0
G2018001654,U07,2020,BUS,25.3,1,3.087,1,0,0,0,0,58.882,0,1,61.13,1,1
G2018001655,U04,2021,STEM,22.8,1,3.15,0,0,1,3,1,50.104,0,0,84.86,1,1
G2018001656,U05,2019,STEM,22.7,0,2.341,1,1,0,1,0,19.65,0,0,37.92,1,1
G2018001657,U05,2021,SOC,27.2,1,2.878,0,0,0,2,0,38.232,0,0,60.17,1,1
G2018001658,U01,2020,HUM,24.6,1,2.686,0,1,0,3,0,47.126,0,0,63.51,1,1
G2018001659,U07,2020,SOC,25.9,0,3.293,0,0,1,4,0,41.761,0,0,44.48,1,0
G2018001660,U05,2022,SOC,24.2,1,3.58,0,0,0,2,0,25.761,0,1,85.66,1,1
G2018001661,U07,2021,BUS,22.9,1,3.117,0,0,0,0,0,58.529,0,0,66.74,1,1
G2018001662,U04,2022,HUM,24.0,0,3.839,0,0,1,2,0,19.428,0,0,66.56,1,1
G2018001663,U07,2022,BUS,21.0,1,3.314,0,0,1,2,0,6.309,0,0,61.54,1,1
G2018001664,U05,2019,HLT,25.2,1,3.406,0,1,0,3,1,60.921,0,0,79.5,1,1
G2018001665,U03,2018,STEM,23.3,0,2.471,1,0,0,1,0,45.744,0,1,48.57,1,1
G2018001666,U06,2022,HLT,26.8,1,3.113,0,0,0,3,0,16.722,0,0,58.8,1,1
G2018001667,U08,2018,BUS,25.8,0,2.505,1,0,1,2,0,40.297,0,1,57.39,1,1
G2018001668,U02,2021,HLT,23.0,0,3.72,0,0,0,5,0,11.149,0,0,72.18,1,1
G2018001669,U03,2020,STEM,25.7,0,2.839,1,0,0,2,0,20.045,0,0,61.02,0,1
G2018001670,U01,2020,BUS,25.1,1,2.809,1,0,0,1,0,49.172,0,1,80.65,1,1
G2018001671,U02,2020,HUM,24.1,0,2.575,0,0,0,5,0,13.416,0,0,62.75,0,1
G2018001672,U08,2021,STEM,24.4,1,2.809,0,0,0,2,1,19.765,0,0,51.66,1,1
G2018001673,U08,2020,EDU,28.5,0,3.788,0,0,0,3,0,15.825,0,0,69.92,1,1
G2018001674,U01,2021,EDU,21.0,1,2.976,0,0,0,2,0,33.983,0,0,53.0,0,1
G2018001675,U04,2019,STEM,26.8,0,3.287,0,0,1,3,0,32.289,0,0,53.76,1,1
G2018001676,U07,2020,STEM,26.1,1,2.873,0,0,0,3,1,46.975,0,0,68.24,1,1
G2018001677,U02,2019,STEM,24.3,1,2.364,0,1,0,1,1,22.005,0,1,67.05,1,1
G2018001678,U08,2018,STEM,24.8,1,3.609,0,0,0,4,0,31.221,0,0,66.28,0,0
G2018001679,U02,2022,STEM,25.6,1,2.457,1,1,0,5,0,19.861,0,0,82.79,1,1
G2018001680,U08,2022,SOC,24.2,0,3.15,0,0,0,1,0,12.245,0,0,65.32,1,0
G2018001681,U03,2019,EDU,24.7,0,2.819,0,0,1,4,0,9.294,0,1,62.81,1,0
G2018001682,U05,2019,HLT,25.7,0,3.616,1,1,0,2,0,12.871,0,1,85.08,1,1
G2018001683,U02,2019,STEM,21.7,1,2.96,0,0,0,2,0,34.393,0,1,77.02,1,1
G2018001684,U04,2022,HUM,24.0,0,3.181,1,0,0,3,0,14.647,0,0,68.96,0,0
G2018001685,U05,2021,BUS,27.2,0,3.714,0,0,1,3,0,22.016,0,0,82.71,1,1
G2018001686,U03,2019,SOC,21.9,1,2.517,1,1,0,5,0,9.654,0,1,84.55,0,1
G2018001687,U03,2022,HLT,24.7,1,2.929,1,1,1,1,0,54.613,0,0,56.82,0,0
G2018001688,U03,2018,BUS,24.8,1,2.817,0,0,0,3,0,31.105,0,0,55.99,1,1
G2018001689,U05,2019,HLT,22.6,0,3.078,0,0,1,3,1,49.479,0,1,88.55,1,1
G2018001690,U06,2022,STEM,25.0,1,3.212,1,0,1,3,0,28.749,0,0,52.31,1,1
G2018001691,U05,2021,BUS,24.2,0,3.479,0,0,0,4,0,15.669,0,1,80.89,1,1
G2018001692,U08,2018,HLT,26.8,0,3.213,1,0,0,1,1,12.984,0,1,65.63,1,1
G2018001693,U05,2019,STEM,23.3,1,2.78,0,0,0,2,0,17.696,0,1,68.96,1,1
G2018001694,U05,2021,HLT,28.0,1,3.485,0,1,0,2,1,17.887,0,0,75.08,1,1
G2018001695,U03,2018,SOC,26.4,0,3.411,1,0,0,0,0,24.134,0,0,68.07,1,0
G2018001696,U06,2018,BUS,26.0,1,3.486,1,0,0,2,0,8.935,0,0,62.68,1,0
G2018001697,U07,2021,STEM,25.6,1,3.074,0,1,0,8,0,18.101,0,0,81.43,1,1
G2018001698,U08,2018,SOC,22.9,1,2.351,0,0,1,3,0,52.933,0,0,55.9,1,1
G2018001699,U03,2020,STEM,22.1,0,3.156,0,1,1,4,1,47.593,0,0,75.58,1,1
G2018001700,U02,2018,SOC,22.7,1,2.407,0,1,0,0,0,22.262,0,0,51.99,1,1
G2018001701,U08,2020,HLT,25.2,1,3.116,1,0,0,5,1,21.549,0,0,66.47,1,1
G2018001702,U06,2020,BUS,24.6,1,3.928,0,0,1,1,0,21.409,0,0,61.45,1,0
G2018001703,U02,2019,SOC,22.9,1,3.355,0,0,0,4,0,4.811,0,0,54.5,1,1
G2018001704,U05,2019,STEM,25.6,1,3.136,0,0,1,3,0,23.023,0,0,69.95,1,1
G2018001705,U01,2022,STEM,21.7,0,4.0,1,1,1,3,0,2.442,0,0,72.27,1,1
G2018001706,U02,2022,HLT,24.1,0,3.599,0,0,0,3,1,17.578,0,0,59.41,1,0
G2018001707,U04,2019,BUS,24.6,0,3.007,0,0,1,3,0,41.095,0,0,64.34,1,1
G2018001708,U04,2018,STEM,27.3,0,3.685,1,0,0,1,1,11.149,0,1,66.14,1,1
G2018001709,U06,2020,BUS,24.2,0,2.846,0,0,1,0,0,9.81,0,0,62.53,0,0
G2018001710,U01,2021,STEM,23.3,0,3.229,0,0,0,2,1,39.381,0,0,54.38,1,1
G2018001711,U01,2020,STEM,25.0,1,3.012,0,1,0,4,1,33.498,0,1,79.73,1,1
G2018001712,U07,2020,HUM,25.8,1,2.899,1,0,1,3,0,58.098,0,1,67.77,1,0
G2018001713,U03,2022,BUS,21.6,0,3.298,0,0,0,1,0,35.559,0,0,73.86,0,1
G2018001714,U07,2021,HUM,25.4,1,3.163,0,1,1,2,0,50.725,0,0,64.49,0,0
G2018001715,U07,2019,BUS,25.1,0,3.023,1,0,1,1,0,66.635,0,0,51.75,1,1
G2018001716,U01,2022,BUS,23.7,0,2.733,0,0,0,5,0,37.395,0,0,71.49,0,1
G2018001717,U03,2021,HLT,23.2,0,3.674,0,0,0,1,1,19.069,0,0,64.12,1,1
G2018001718,U01,2018,STEM,22.9,0,2.825,0,0,0,5,0,19.94,0,0,74.97,1,1
G2018001719,U02,2022,STEM,22.5,1,2.823,1,0,0,1,1,55.16,0,0,67.29,0,0
G2018001720,U06,2019,HUM,28.7,1,3.682,0,0,0,2,0,53.379,0,0,56.86,0,0
G2018001721,U08,2020,HUM,24.3,1,3.518,0,1,0,5,0,11.06,0,0,70.29,1,1
G2018001722,U02,2021,STEM,25.6,0,3.345,0,1,0,4,0,13.648,0,0,64.43,1,0
G2018001723,U04,2018,BUS,24.1,1,2.917,1,1,0,3,0,21.596,0,1,85.77,1,1
G2018001724,U04,2021,SOC,25.1,1,3.329,0,0,0,0,0,36.292,0,0,57.29,1,1
G2018001725,U05,2021,STEM,26.2,0,2.667,0,0,0,3,0,2.646,0,0,65.53,1,1
G2018001726,U08,2020,SOC,25.7,1,3.394,1,0,1,3,0,13.42,0,0,71.51,0,0
G2018001727,U06,2022,SOC,26.9,1,2.853,0,0,1,2,0,53.55,0,1,82.31,1,1
G2018001728,U07,2021,SOC,24.8,0,3.688,1,0,0,4,0,40.236,0,0,67.94,1,0
G2018001729,U04,2018,BUS,25.8,0,3.542,0,0,0,2,0,42.4,0,0,62.21,1,1
G2018001730,U04,2020,BUS,23.0,1,3.565,1,0,1,3,0,21.091,0,0,68.07,1,1
G2018001731,U02,2021,EDU,25.3,1,2.472,0,1,0,1,0,38.969,0,0,59.43,0,1
G2018001732,U06,2018,BUS,22.8,0,2.392,1,0,0,2,0,11.112,0,1,72.38,1,1
G2018001733,U03,2018,STEM,28.1,1,2.627,0,0,0,2,0,13.658,0,0,56.93,0,0
G2018001734,U02,2020,HUM,26.2,0,3.099,0,0,0,2,0,34.029,0,0,67.15,1,0
G2018001735,U07,2019,STEM,22.8,0,3.865,1,1,0,1,1,13.908,0,0,79.59,1,1
G2018001736,U05,2022,SOC,21.0,0,2.657,0,0,0,1,0,24.29,0,0,54.05,0,0
G2018001737,U06,2021,HLT,25.3,1,3.539,0,0,0,2,1,28.798,0,1,75.61,1,1
G2018001738,U04,2020,STEM,22.0,1,2.803,1,0,0,2,1,25.935,0,1,70.89,1,1
G2018001739,U05,2019,SOC,25.1,1,3.536,1,0,0,1,0,15.219,0,1,74.77,1,1
G2018001740,U04,2022,EDU,24.1,1,2.899,1,0,0,1,0,17.014,0,0,63.62,1,0
G2018001741,U08,2018,EDU,24.6,0,3.359,0,0,0,3,0,14.615,0,0,76.4,1,1
G2018001742,U06,2018,BUS,26.1,0,3.494,1,0,0,2,0,4.261,0,0,56.44,1,0
G2018001743,U05,2018,BUS,26.4,0,2.673,0,0,0,1,0,42.314,0,0,63.62,1,0
G2018001744,U06,2019,HLT,27.0,1,3.159,0,0,0,3,1,19.58,0,0,63.66,1,1
G2018001745,U02,2021,BUS,26.5,1,3.539,0,0,1,2,0,25.82,0,0,74.25,1,0
G2018001746,U03,2018,BUS,27.0,0,3.013,0,0,0,3,0,13.715,0,0,51.77,1,1
G2018001747,U08,2018,STEM,28.3,0,3.366,0,0,0,3,0,56.544,0,1,77.87,1,1
G2018001748,U08,2022,STEM,25.4,0,3.383,0,0,1,7,0,14.189,0,0,76.71,1,0
G2018001749,U05,2020,STEM,25.3,1,3.199,0,0,0,1,0,45.122,0,0,64.13,1,1
G2018001750,U08,2019,BUS,26.2,0,3.395,0,0,0,0,0,3.208,0,0,54.48,1,1
G2018001751,U02,2020,STEM,27.9,1,3.123,0,0,0,1,0,5.633,0,0,61.03,1,0
G2018001752,U03,2018,STEM,23.9,1,3.29,0,0,0,3,1,37.745,0,0,65.85,1,1
G2018001753,U04,2021,EDU,21.7,0,2.722,1,1,0,4,0,27.093,0,1,78.78,1,1
G2018001754,U07,2021,SOC,25.8,0,3.11,0,1,1,1,0,28.163,0,1,52.07,1,1
G2018001755,U05,2019,STEM,25.6,1,3.443,0,1,1,7,1,5.86,0,0,71.22,1,0
G2018001756,U08,2019,BUS,26.3,1,2.649,1,0,0,2,0,46.678,0,0,60.8,1,1
G2018001757,U02,2022,STEM,24.1,1,3.049,1,0,0,1,1,40.886,0,1,77.93,1,1
G2018001758,U07,2018,STEM,23.8,0,3.12,0,0,1,6,1,5.933,0,0,67.25,1,1
G2018001759,U03,2019,BUS,23.2,1,2.908,1,0,0,3,0,30.357,0,0,61.76,0,0
G2018001760,U04,2018,BUS,23.3,1,2.843,1,1,0,5,0,13.588,0,0,60.93,0,0
G2018001761,U02,2021,BUS,22.8,0,3.136,0,0,0,1,0,79.767,1,1,67.53,1,1
G2018001762,U01,2021,STEM,26.4,0,2.622,1,0,0,2,1,22.17,0,1,67.68,1,1
G2018001763,U08,2020,STEM,21.5,1,3.437,1,0,0,5,1,12.206,0,0,68.51,1,1
G2018001764,U04,2021,BUS,21.9,0,3.178,0,1,1,0,0,6.263,0,1,54.0,1,1
G2018001765,U08,2019,STEM,22.6,1,3.31,1,1,0,2,1,5.341,0,0,80.0,1,1
G2018001766,U01,2021,BUS,23.7,1,2.601,1,0,0,0,0,35.235,0,0,52.61,0,1
G2018001767,U02,2019,SOC,24.0,1,3.313,1,1,1,3,0,32.479,0,1,69.01,1,1
G2018001768,U07,2022,BUS,24.5,0,3.118,1,0,1,1,0,39.187,0,1,88.37,1,1
G2018001769,U04,2018,HLT,22.5,0,2.587,0,0,0,8,0,24.632,0,1,87.64,1,1
G2018001770,U03,2018,SOC,23.3,1,3.765,0,0,1,0,0,10.534,0,1,77.31,1,1
G2018001771,U05,2019,HLT,25.1,1,3.23,1,1,1,7,1,23.67,0,0,79.48,1,1
G2018001772,U07,2022,STEM,24.6,0,3.458,0,0,0,2,1,19.229,0,0,70.54,1,1
G2018001773,U06,2019,STEM,26.6,1,3.215,0,0,0,4,1,50.856,0,0,58.94,1,1
G2018001774,U08,2019,STEM,23.4,0,3.234,0,0,0,2,1,42.979,0,0,71.86,1,1
G2018001775,U03,2020,STEM,25.6,0,3.196,0,0,0,3,1,19.592,0,0,65.14,1,1
G2018001776,U01,2021,STEM,23.2,0,2.572,0,1,0,1,0,24.739,0,1,67.18,1,1
G2018001777,U07,2018,STEM,23.0,1,3.682,0,1,1,4,1,23.404,0,0,76.07,1,1
G2018001778,U07,2021,EDU,25.5,0,2.92,0,0,0,0,0,23.079,0,0,50.21,0,0
G2018001779,U06,2022,BUS,25.5,1,3.217,0,1,0,3,0,58.423,0,1,70.76,1,1
G2018001780,U07,2020,SOC,23.0,0,3.622,0,0,0,4,0,43.815,0,0,56.95,1,1
G2018001781,U01,2021,SOC,25.3,1,3.212,0,0,0,1,0,54.752,0,0,63.69,1,1
G2018001782,U04,2020,BUS,25.7,1,2.556,0,0,1,4,0,26.766,0,0,67.97,1,1
G2018001783,U07,2019,BUS,22.2,1,2.757,1,0,0,7,0,13.424,0,1,98.88,1,1
G2018001784,U07,2022,BUS,22.8,1,2.856,0,0,1,1,0,31.966,0,0,67.03,0,1
G2018001785,U03,2020,STEM,23.9,1,2.695,0,0,1,2,0,67.878,0,0,73.36,0,0
G2018001786,U03,2021,HLT,24.8,1,2.889,1,0,1,2,0,13.894,0,0,56.77,1,1
G2018001787,U04,2020,STEM,24.1,1,3.342,0,0,0,1,1,37.236,0,0,63.27,1,1
G2018001788,U03,2022,STEM,25.1,1,4.0,1,1,0,2,0,18.306,0,1,73.73,1,1
G2018001789,U03,2022,BUS,25.3,1,2.663,0,0,1,2,0,21.338,0,0,44.93,1,0
G2018001790,U08,2018,BUS,24.4,1,2.869,1,1,1,4,0,19.663,0,1,79.13,1,1
G2018001791,U06,2022,STEM,25.3,0,3.642,1,0,1,1,0,7.784,0,1,74.13,1,1
G2018001792,U05,2022,STEM,22.5,0,2.599,0,1,0,3,1,55.432,0,0,51.72,1,0
G2018001793,U06,2020,SOC,26.1,0,3.662,0,0,1,4,0,18.498,0,0,57.57,1,0
G2018001794,U08,2021,BUS,24.6,1,2.843,0,1,0,2,0,21.952,0,0,56.94,1,1
G2018001795,U06,2020,STEM,24.3,1,3.234,0,1,0,3,0,17.409,0,0,55.28,1,1
G2018001796,U06,2018,SOC,23.4,1,3.362,1,0,0,3,0,0.272,0,1,74.66,1,1
G2018001797,U04,2018,BUS,22.4,1,2.782,0,0,1,0,0,26.04,0,0,54.32,0,1
G2018001798,U07,2021,HLT,24.1,1,2.687,0,1,1,0,0,43.137,0,0,63.41,1,1
G2018001799,U01,2020,BUS,21.1,1,3.099,0,0,0,2,0,21.938,0,0,50.38,1,1
G2018001800,U06,2022,HLT,27.4,1,2.79,0,0,1,0,0,42.79,0,0,66.43,0,0
G2018001801,U08,2021,SOC,22.9,1,2.96,0,0,0,3,0,23.853,0,0,60.29,1,1
G2018001802,U05,2020,STEM,26.9,1,3.607,1,0,0,3,0,45.245,0,0,71.15,1,1
G2018001803,U02,2018,BUS,28.4,0,3.543,0,1,0,0,0,25.512,0,0,58.07,1,1
G2018001804,U08,2022,BUS,26.3,0,3.107,1,0,1,2,0,14.934,0,0,63.16,1,1
G2018001805,U08,2019,HUM,28.0,0,2.518,0,0,0,6,0,19.11,0,0,55.17,1,1
G2018001806,U03,2022,BUS,26.8,1,3.127,0,0,0,2,0,17.963,0,0,62.96,0,1
G2018001807,U01,2020,STEM,26.2,0,2.723,0,0,0,2,1,24.855,0,0,76.0,1,1
G2018001808,U01,2019,SOC,23.3,1,3.258,0,0,0,2,0,16.004,0,0,70.98,1,1
G2018001809,U03,2021,BUS,23.0,0,3.289,0,0,0,3,0,19.816,0,1,83.13,1,1
G2018001810,U07,2019,HLT,27.7,0,2.686,0,0,0,4,0,7.559,0,1,71.25,1,1
G2018001811,U05,2020,EDU,25.8,1,3.205,0,0,0,1,0,46.068,0,0,63.26,1,0
G2018001812,U06,2018,EDU,21.0,0,2.064,0,0,1,0,0,41.014,0,1,43.05,0,1
G2018001813,U02,2019,BUS,23.6,0,3.25,0,0,1,3,0,3.461,0,0,68.15,1,0
G2018001814,U07,2018,HUM,26.4,1,3.011,0,1,1,3,0,40.446,0,0,49.16,1,0
G2018001815,U07,2020,BUS,26.8,0,2.937,0,0,0,4,0,25.23,0,0,62.9,1,1
G2018001816,U06,2019,HUM,28.1,1,2.914,0,0,0,2,0,19.817,0,0,62.35,1,1
G2018001817,U06,2021,STEM,23.1,1,2.546,0,1,1,3,1,48.582,0,0,60.84,1,1
G2018001818,U04,2019,STEM,24.5,0,2.464,0,0,0,4,1,19.923,0,0,60.29,0,0
G2018001819,U02,2021,BUS,25.5,0,2.983,0,0,0,3,0,16.211,0,0,59.3,0,1
G2018001820,U01,2020,STEM,24.0,0,3.53,0,0,1,2,1,6.51,0,0,54.36,1,0
G2018001821,U05,2020,HUM,24.7,1,2.556,0,0,1,3,0,14.184,0,0,73.98,0,1
G2018001822,U01,2021,SOC,23.2,1,3.127,0,0,0,0,0,8.428,0,0,56.32,1,1
G2018001823,U08,2019,STEM,21.1,0,3.209,0,0,0,6,1,22.705,0,0,68.16,1,1
G2018001824,U01,2022,EDU,26.4,1,3.338,0,0,0,4,0,10.424,0,1,71.03,1,1
G2018001825,U08,2018,SOC,27.1,1,2.816,0,0,0,5,0,13.884,0,0,76.34,0,1
G2018001826,U06,2018,SOC,22.2,0,3.573,1,0,1,1,0,40.672,0,0,69.8,1,1
G2018001827,U01,2021,STEM,28.1,1,2.684,1,0,0,4,0,64.692,0,0,66.71,1,0
G2018001828,U07,2021,BUS,23.4,0,2.947,0,0,0,3,0,24.303,0,0,64.05,1,0
G2018001829,U05,2022,BUS,23.3,1,2.925,0,1,0,1,0,17.811,0,0,64.2,1,1
G2018001830,U08,2022,SOC,24.5,0,2.899,0,0,1,2,0,20.987,0,0,62.28,1,0
G2018001831,U04,2019,SOC,25.5,0,2.52,0,0,0,0,0,46.841,0,1,49.45,0,1
G2018001832,U05,2020,SOC,25.2,1,2.059,0,0,0,5,0,43.423,0,0,45.7,0,1
G2018001833,U06,2021,HLT,25.2,1,2.359,0,0,0,3,1,9.418,0,1,70.88,1,1
G2018001834,U01,2021,SOC,24.1,1,3.318,0,0,0,3,0,63.304,0,0,65.98,1,0
G2018001835,U02,2018,BUS,21.8,1,2.675,0,0,0,2,0,24.28,0,1,69.18,1,1
G2018001836,U07,2018,STEM,24.9,1,3.252,0,0,0,1,0,51.879,0,0,68.43,0,0
G2018001837,U01,2022,HLT,25.8,1,3.723,0,0,0,2,1,3.137,0,0,62.86,1,0
G2018001838,U01,2022,HLT,25.5,0,2.502,1,1,1,6,1,37.998,0,0,65.51,1,1
G2018001839,U04,2019,SOC,25.3,0,2.72,0,0,0,1,0,18.502,0,1,64.64,1,1
G2018001840,U02,2020,SOC,27.8,0,3.536,0,0,0,1,0,8.233,0,0,54.73,0,0
G2018001841,U03,2018,SOC,25.4,0,2.739,1,0,0,5,0,49.541,0,1,90.98,1,1
G2018001842,U08,2020,BUS,21.9,0,3.28,0,1,0,3,0,75.283,1,1,79.36,1,1
G2018001843,U07,2022,BUS,26.6,0,3.093,1,0,0,3,0,48.39,0,0,66.22,0,1
G2018001844,U08,2018,HUM,27.7,0,3.265,1,1,0,4,0,19.504,0,0,56.0,1,0
G2018001845,U01,2022,SOC,26.3,0,3.479,0,0,0,5,0,23.302,0,1,68.04,1,1
G2018001846,U04,2019,STEM,24.7,0,2.638,0,0,1,2,0,22.306,0,0,46.0,1,1
G2018001847,U04,2022,SOC,23.3,0,3.316,1,0,1,1,0,16.196,0,0,63.25,0,0
G2018001848,U04,2019,HUM,24.8,0,2.844,0,1,0,1,0,29.791,0,0,53.08,1,0
G2018001849,U07,2019,SOC,21.5,1,3.077,0,0,0,5,0,15.373,0,0,68.53,1,1
G2018001850,U05,2022,HLT,25.1,1,3.233,0,0,0,1,1,16.781,0,0,50.93,1,0
G2018001851,U01,2022,HLT,24.8,0,2.857,1,0,1,9,1,0.306,0,0,68.11,1,1
G2018001852,U08,2020,STEM,23.8,0,3.349,1,0,1,3,0,32.105,0,1,68.47,1,0
G2018001853,U01,2022,BUS,22.1,0,3.094,1,0,0,1,0,14.682,0,0,61.46,1,1
G2018001854,U07,2020,STEM,23.6,1,3.033,1,1,1,2,0,4.737,0,0,53.33,0,1
G2018001855,U02,2021,SOC,22.5,1,3.354,0,1,1,4,0,17.596,0,0,80.96,1,1
G2018001856,U07,2021,SOC,24.4,1,3.262,1,0,0,2,0,56.727,0,1,76.09,0,1
G2018001857,U04,2018,HLT,26.4,0,3.426,0,0,1,4,1,10.784,0,1,81.09,1,1
G2018001858,U07,2020,STEM,22.1,0,3.79,0,0,0,1,1,27.294,0,0,76.06,0,0
G2018001859,U08,2019,SOC,21.4,1,2.945,0,1,0,2,0,62.426,0,0,70.37,1,1
G2018001860,U08,2021,HUM,28.6,0,2.934,0,0,1,4,0,64.91,0,1,80.23,1,1
G2018001861,U01,2020,STEM,23.2,1,3.061,0,0,0,1,1,32.969,0,0,50.75,0,0
G2018001862,U04,2020,HLT,22.8,0,2.11,1,0,1,4,0,52.885,0,1,60.53,1,1
G2018001863,U07,2020,STEM,25.4,0,3.458,0,0,1,1,1,17.96,0,1,66.33,1,1
G2018001864,U05,2020,STEM,25.1,0,3.299,0,0,0,0,1,21.921,0,0,61.64,0,0
G2018001865,U03,2022,STEM,24.9,1,2.941,1,1,0,2,1,18.575,0,1,83.81,1,1
G2018001866,U06,2021,SOC,24.6,0,3.051,0,0,0,2,0,38.448,0,0,49.27,1,1
